Host.Family,BLFamilyLatin,species_clean,species_jetz,Lice.Species,Lice.Species2,Lice.Species3,sociality,foraging_cat,elevation_cat,TipLabel,Full_Label,keycol,valuecol
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,(various species?),,,1,midhigh,montane_manu,Tangara_arthus,SP120666,Lice.Genus3,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,(various species?),,,1,midhigh,montane_manu,Tangara_arthus,SP121081,Lice.Genus3,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,(various species?),,,1,midhigh,montane_manu,Tangara_arthus,SP121138,Lice.Genus3,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,(various species?),,,1,midhigh,montane_manu,Tangara_arthus,SP121308,Lice.Genus3,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,(various species?),,,1,midhigh,montane_manu,Tangara_arthus,TL120104,Lice.Genus3,
Furnariidae,Furnariidae,Synallaxis cabanisi,Synallaxis cabanisi,new sp?,,,0,understory,lowland_manu,Synallaxis_cabanisi,P110174,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Synallaxis cabanisi,Synallaxis cabanisi,new sp?,,,0,understory,lowland_manu,Synallaxis_cabanisi,P110174,Lice.Genus2,
Furnariidae,Furnariidae,Synallaxis cabanisi,Synallaxis cabanisi,new sp?,,,0,understory,lowland_manu,Synallaxis_cabanisi,P110174,Lice.Genus3,
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,new sp?,,,1,understory,lowland_manu,Simoxenops_ucayalae,P115937,Lice.Genus,Myrsidea
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,new sp?,,,1,understory,lowland_manu,Simoxenops_ucayalae,P115937,Lice.Genus2,
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,new sp?,,,1,understory,lowland_manu,Simoxenops_ucayalae,P115937,Lice.Genus3,
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,parkeri?,,,0,ground,lowland_manu,Sclerurus_caudacutus,P110171,Lice.Genus,Furnariphilus
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,parkeri?,,,0,ground,lowland_manu,Sclerurus_caudacutus,P115901,Lice.Genus,Furnariphilus
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,(scansori/calvi),,,0,ground,lowland_iquitos,Sclerurus_caudacutus,V135,Lice.Genus,Myrsidea
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,parkeri?,,,0,ground,lowland_manu,Sclerurus_caudacutus,P110171,Lice.Genus2,
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,parkeri?,,,0,ground,lowland_manu,Sclerurus_caudacutus,P115901,Lice.Genus2,
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,(scansori/calvi),,,0,ground,lowland_iquitos,Sclerurus_caudacutus,V135,Lice.Genus2,
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,parkeri?,,,0,ground,lowland_manu,Sclerurus_caudacutus,P110171,Lice.Genus3,
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,parkeri?,,,0,ground,lowland_manu,Sclerurus_caudacutus,P115901,Lice.Genus3,
Furnariidae,Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,(scansori/calvi),,,0,ground,lowland_iquitos,Sclerurus_caudacutus,V135,Lice.Genus3,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_iquitos,Schiffornis_turdina,M591,Lice.Genus,Myrsidea
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116166,Lice.Genus,Myrsidea
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116185,Lice.Genus,Myrsidea
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116202,Lice.Genus,Myrsidea
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116262,Lice.Genus,Myrsidea
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_iquitos,Schiffornis_turdina,M591,Lice.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116166,Lice.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116185,Lice.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116202,Lice.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116262,Lice.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_iquitos,Schiffornis_turdina,M591,Lice.Genus3,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116166,Lice.Genus3,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116185,Lice.Genus3,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116202,Lice.Genus3,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,blattae?,,,0,understory,lowland_manu,Schiffornis_turdina,P116262,Lice.Genus3,
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,lightae?,,,1,other,lowland_manu,Saltator_maximus,P110424,Lice.Genus,Myrsidea
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,lightae?,,,1,other,lowland_manu,Saltator_maximus,P110424,Lice.Genus2,
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,lightae?,,,1,other,lowland_manu,Saltator_maximus,P110424,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,lowland_manu,Rupicola_peruvianus,P121006,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120642,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120665,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120678,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120797,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120819,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP121234,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP121319,Lice.Genus,Cotingacola
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,lowland_manu,Rupicola_peruvianus,P121006,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120642,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120665,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120678,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120797,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120819,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP121234,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP121319,Lice.Genus2,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,lowland_manu,Rupicola_peruvianus,P121006,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120642,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120665,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120678,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120797,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP120819,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP121234,Lice.Genus3,
Cotingidae,Cotingidae,Rupicola peruvianus,Rupicola peruvianus,rupicolae?,,,0,ground-midhigh,montane_manu,Rupicola_peruvianus,SP121319,Lice.Genus3,
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,distinctus?,,,0,undersory-midhigh,lowland_manu,Rhytipterna_simplex,P116303,Lice.Genus,Menacanthus?
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,new sp?,,,0,undersory-midhigh,lowland_manu,Rhytipterna_simplex,P130002,Lice.Genus,Philopteridae
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,distinctus?,,,0,undersory-midhigh,lowland_manu,Rhytipterna_simplex,P116303,Lice.Genus2,
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,new sp?,,,0,undersory-midhigh,lowland_manu,Rhytipterna_simplex,P130002,Lice.Genus2,
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,distinctus?,,,0,undersory-midhigh,lowland_manu,Rhytipterna_simplex,P116303,Lice.Genus3,
Tyrannidae,Tyrannidae,Rhytipterna simplex,Rhytipterna simplex,new sp?,,,0,undersory-midhigh,lowland_manu,Rhytipterna_simplex,P130002,Lice.Genus3,
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116218,Lice.Genus,Myrsidea
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116220,Lice.Genus,Ricinus
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116222,Lice.Genus,Ricinus
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116218,Lice.Genus2,
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116220,Lice.Genus2,
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116222,Lice.Genus2,
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116218,Lice.Genus3,
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116220,Lice.Genus3,
Thamnophilidae,Thamnophilidae,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,new sp?,,,0,ground,lowland_manu,Rhegmatorhina_melanosticta,P116222,Lice.Genus3,
Tyrannidae,Tyrannidae,Ramphotrigon ruficauda,Ramphotrigon ruficauda,new sp?,new sp?,,0,undersory-midhigh,lowland_iquitos,Ramphotrigon_ruficauda,V451,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Ramphotrigon ruficauda,Ramphotrigon ruficauda,new sp?,new sp?,,0,undersory-midhigh,lowland_iquitos,Ramphotrigon_ruficauda,V451,Lice.Genus2,Philopteridae
Tyrannidae,Tyrannidae,Ramphotrigon ruficauda,Ramphotrigon ruficauda,new sp?,new sp?,,0,undersory-midhigh,lowland_iquitos,Ramphotrigon_ruficauda,V451,Lice.Genus3,
Ramphastidae,Ramphastidae,Ramphastos tucanus,Ramphastos tucanus,various?,,,0,canopy,lowland_manu,Ramphastos_tucanus,P115997,Lice.Genus,Myrsidea
Ramphastidae,Ramphastidae,Ramphastos tucanus,Ramphastos tucanus,various?,,,0,canopy,lowland_manu,Ramphastos_tucanus,P115997,Lice.Genus2,
Ramphastidae,Ramphastidae,Ramphastos tucanus,Ramphastos tucanus,various?,,,0,canopy,lowland_manu,Ramphastos_tucanus,P115997,Lice.Genus3,
"Tyrannidae
",Tyrannidae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,new sp?,,,1,understory,high_montane_manu,Pyrrhomyias_cinnamomeus,W130753,Lice.Genus,Brueelia?
"Tyrannidae
",Tyrannidae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,new sp?,,,1,understory,high_montane_manu,Pyrrhomyias_cinnamomeus,W130753,Lice.Genus2,
"Tyrannidae
",Tyrannidae,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,new sp?,,,1,understory,high_montane_manu,Pyrrhomyias_cinnamomeus,W130753,Lice.Genus3,
Icteridae,Icteridae,Psarocolius angustifrons,Psarocolius angustifrons,tropicalis?,,,0,canopy,lowland_manu,Psarocolius_angustifrons,P110060,Lice.Genus,Myrsidea?
Icteridae,Icteridae,Psarocolius angustifrons,Psarocolius angustifrons,tropicalis?,,,0,canopy,lowland_manu,Psarocolius_angustifrons,P110060,Lice.Genus2,
Icteridae,Icteridae,Psarocolius angustifrons,Psarocolius angustifrons,tropicalis?,,,0,canopy,lowland_manu,Psarocolius_angustifrons,P110060,Lice.Genus3,
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP120101,Lice.Genus,Rallicola
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP120998,Lice.Genus,Rallicola?
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP121023,Lice.Genus,Rallicola?
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP120101,Lice.Genus2,
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP120998,Lice.Genus2,
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP121023,Lice.Genus2,
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP120101,Lice.Genus3,
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP120998,Lice.Genus3,
Furnariidae,Furnariidae,Premnoplex brunnescens,Premnoplex brunnescens,mooreae?,,,1,understory,montane_manu,Premnoplex_brunnescens,SP121023,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,new sp?,,,1,undersory-midhigh,high_montane_manu,Pipreola_intermedia,W121017,Lice.Genus,Menacanthus
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,cotingacola tergalis/pseudocophorus peruvianus?,,,1,undersory-midhigh,high_montane_manu,Pipreola_intermedia,W121018,Lice.Genus,Philopteridae?
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,new sp?,,,1,undersory-midhigh,high_montane_manu,Pipreola_intermedia,W121017,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,cotingacola tergalis/pseudocophorus peruvianus?,,,1,undersory-midhigh,high_montane_manu,Pipreola_intermedia,W121018,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,new sp?,,,1,undersory-midhigh,high_montane_manu,Pipreola_intermedia,W121017,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola intermedia,Pipreola intermedia,cotingacola tergalis/pseudocophorus peruvianus?,,,1,undersory-midhigh,high_montane_manu,Pipreola_intermedia,W121018,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120617,Lice.Genus,Pseudocophorus
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120650,Lice.Genus,Pseudocophorus
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120717,Lice.Genus,Pseudocophorus
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120722,Lice.Genus,Pseudocophorus
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120737,Lice.Genus,Pseudocophorus
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W130408,Lice.Genus,Pseudocophorus?
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120617,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120650,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120717,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120722,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120737,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W130408,Lice.Genus2,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120617,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120650,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120717,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120722,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W120737,Lice.Genus3,
Cotingidae,Cotingidae,Pipreola arcuata,Pipreola arcuata,antennatus? (cotingacola meridae/cotingacola tergalis),,,0,undersory-midhigh,high_montane_manu,Pipreola_arcuata,W130408,Lice.Genus3,
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110098,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110133,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110228,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110320,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110368,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P115952,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),new sp?,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P116012,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),new sp?,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110124,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),new sp?,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P116121,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),new sp?,invadens/pessimalis?,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P116111,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,(edgarsmithi?),invadens/pessimalis?,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P116022,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,new sp?,,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110028,Lice.Genus,Myrsidea
Pipridae,Pipridae,Pipra fasciicauda,Pipra fasciicauda,new sp?,,,1,undersory-midhigh,lowland_manu,Pipra_fasciicauda,P110090,Lice.Genus,Philopteridae
