Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Genus,Mite.Genus2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130330,Mite.Group,Feather
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130429,Mite.Group,Feather
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130677,Mite.Group,Feather
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130700,Mite.Group,Feather
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W120755,Mite.Group,Mesostigmatid
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,TU120065,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,TU120066,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W120750,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W120781,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W120791,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W121016,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130253,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130255,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130256,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130330,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130429,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130677,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W130700,Mite.Group2,
Thraupidae,Thraupidae,Chlorornis riefferii,Chlorornis riefferii,,,1,midhigh,high_montane_manu,Chlorornis_riefferii,W120755,Mite.Group2,
Thraupidae,Thraupidae,Chlorochrysa calliparaea,Chlorochrysa calliparaea,,,1,midhigh-canopy,montane_manu,Chlorochrysa_calliparaea,SP121412,Mite.Group,Feather
Thraupidae,Thraupidae,Chlorochrysa calliparaea,Chlorochrysa calliparaea,,,1,midhigh-canopy,montane_manu,Chlorochrysa_calliparaea,TL120093,Mite.Group,Feather
Thraupidae,Thraupidae,Chlorochrysa calliparaea,Chlorochrysa calliparaea,,,1,midhigh-canopy,montane_manu,Chlorochrysa_calliparaea,TL120052,Mite.Group,Mesostigmatid
Thraupidae,Thraupidae,Chlorochrysa calliparaea,Chlorochrysa calliparaea,,,1,midhigh-canopy,montane_manu,Chlorochrysa_calliparaea,SP121412,Mite.Group2,
Thraupidae,Thraupidae,Chlorochrysa calliparaea,Chlorochrysa calliparaea,,,1,midhigh-canopy,montane_manu,Chlorochrysa_calliparaea,TL120093,Mite.Group2,
Thraupidae,Thraupidae,Chlorochrysa calliparaea,Chlorochrysa calliparaea,,,1,midhigh-canopy,montane_manu,Chlorochrysa_calliparaea,TL120052,Mite.Group2,
Alcedinidae,Alcedinidae,Chloroceryle aenea,Chloroceryle aenea,,,0,other,other_iquitos,Chloroceryle_aenea,1011,Mite.Group,Feather
Alcedinidae,Alcedinidae,Chloroceryle aenea,Chloroceryle aenea,,,0,other,other_iquitos,Chloroceryle_aenea,1015,Mite.Group,Mesostigmatid
Alcedinidae,Alcedinidae,Chloroceryle aenea,Chloroceryle aenea,,,0,other,other_iquitos,Chloroceryle_aenea,1011,Mite.Group2,
Alcedinidae,Alcedinidae,Chloroceryle aenea,Chloroceryle aenea,,,0,other,other_iquitos,Chloroceryle_aenea,1015,Mite.Group2,
,Pipridae,Chiroxiphia boliviana,Chiroxiphia boliviana,,,1,undersory-midhigh,montane_manu,Chiroxiphia_boliviana,SP130013,Mite.Group,Feather
,Pipridae,Chiroxiphia boliviana,Chiroxiphia boliviana,,,1,undersory-midhigh,montane_manu,Chiroxiphia_boliviana,SP130013,Mite.Group2,
Formicariidae,Formicariidae,Chamaeza mollissima,Chamaeza mollissima,,,0,ground,high_montane_manu,Chamaeza_mollissima,W120733,Mite.Group,Feather
Formicariidae,Formicariidae,Chamaeza mollissima,Chamaeza mollissima,,,0,ground,high_montane_manu,Chamaeza_mollissima,W120733,Mite.Group2,
Picidae,Picidae,Celeus grammicus,Celeus grammicus,,,1,midhigh,lowland_iquitos,Celeus_grammicus,V682,Mite.Group,Feather
Picidae,Picidae,Celeus grammicus,Celeus grammicus,,,1,midhigh,lowland_iquitos,Celeus_grammicus,V682,Mite.Group2,
Turdidae,Turdidae,Catharus ustulatus,Catharus ustulatus,,,0,ground-understory,lowland_manu,Catharus_ustulatus,P110295,Mite.Group,Feather
Turdidae,Turdidae,Catharus ustulatus,Catharus ustulatus,,,0,ground-understory,lowland_manu,Catharus_ustulatus,P110392,Mite.Group,Feather
Turdidae,Turdidae,Catharus ustulatus,Catharus ustulatus,,,0,ground-understory,lowland_manu,Catharus_ustulatus,P110402,Mite.Group,Feather
Turdidae,Turdidae,Catharus ustulatus,Catharus ustulatus,,,0,ground-understory,lowland_manu,Catharus_ustulatus,P110295,Mite.Group2,
Turdidae,Turdidae,Catharus ustulatus,Catharus ustulatus,,,0,ground-understory,lowland_manu,Catharus_ustulatus,P110392,Mite.Group2,Trombiculid
Turdidae,Turdidae,Catharus ustulatus,Catharus ustulatus,,,0,ground-understory,lowland_manu,Catharus_ustulatus,P110402,Mite.Group2,Trombiculid
"Capitonidae
",Ramphastidae,Capito auratus,Capito auratus,,,1,midhigh,other_iquitos,Capito_auratus,845,Mite.Group,Feather
"Capitonidae
",Ramphastidae,Capito auratus,Capito auratus,,,1,midhigh,other_iquitos,Capito_auratus,845,Mite.Group2,
Trochilidae,Trochilidae,Campylopterus largipennis,Campylopterus largipennis,,,0,midhigh,lowland_manu,Campylopterus_largipennis,P110330,Mite.Group,Feather
Trochilidae,Trochilidae,Campylopterus largipennis,Campylopterus largipennis,,,0,midhigh,lowland_manu,Campylopterus_largipennis,P110330,Mite.Group2,
Icteridae,Icteridae,Cacicus cela,Cacicus cela,,,0,canopy,lowland_iquitos,Cacicus_cela,V1239,Mite.Group,Feather
Icteridae,Icteridae,Cacicus cela,Cacicus cela,,,0,canopy,lowland_iquitos,Cacicus_cela,V1239,Mite.Group2,Trombiculid
Thraupidae,Thraupidae,Buthraupis montana,Buthraupis montana,,,1,midhigh,high_montane_manu,Buthraupis_montana,TU120049,Mite.Group,Feather
Thraupidae,Thraupidae,Buthraupis montana,Buthraupis montana,,,1,midhigh,high_montane_manu,Buthraupis_montana,W130234,Mite.Group,Feather
Thraupidae,Thraupidae,Buthraupis montana,Buthraupis montana,,,1,midhigh,high_montane_manu,Buthraupis_montana,TU120049,Mite.Group2,
Thraupidae,Thraupidae,Buthraupis montana,Buthraupis montana,,,1,midhigh,high_montane_manu,Buthraupis_montana,W130234,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP110113,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP110144,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP110186,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP120076,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP120911,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP120931,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP121212,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP121433,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP121435,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,TL120095,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,TL120094,Mite.Group,Feather
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP110113,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP110144,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP110186,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP120076,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP120911,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP120931,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP121212,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP121433,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,SP121435,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,TL120095,Mite.Group2,
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,,,1,understory,montane_manu,Basileuterus_tristriatus,TL120094,Mite.Group2,Trombiculid
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP110009,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP110017,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP110041,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120054,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120080,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120778,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120943,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP121000,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP121402,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120057,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP110009,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP110017,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP110041,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120054,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120080,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120778,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120943,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP121000,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP121402,Mite.Group2,
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,,,1,understory,montane_manu,Basileuterus_coronatus,SP120057,Mite.Group2,Oribatida
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP110159,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120660,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120809,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121077,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121079,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121117,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121210,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120859,Mite.Group,Feather
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP110159,Mite.Group2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120660,Mite.Group2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120809,Mite.Group2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121077,Mite.Group2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121079,Mite.Group2,
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121117,Mite.Group2,Mesostigmatid
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP121210,Mite.Group2,Mesostigmatid
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,,,1,midhigh,montane_manu,Basileuterus_bivittatus,SP120859,Mite.Group2,unknown
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V298,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P110232,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116245,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116276,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P120711,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P130353,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116287,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_iquitos,Automolus_ochrolaemus,V298,Mite.Group2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P110232,Mite.Group2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116245,Mite.Group2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116276,Mite.Group2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P120711,Mite.Group2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P130353,Mite.Group2,
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,,,1,understory,lowland_manu,Automolus_ochrolaemus,P116287,Mite.Group2,Oribatida
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,,,1,understory,lowland_manu,Automolus_melanopezus,P115929,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,,,1,understory,lowland_manu,Automolus_melanopezus,P115929,Mite.Group2,
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,,,1,understory,lowland_manu,Automolus_infuscatus,P116057,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,,,1,understory,lowland_manu,Automolus_infuscatus,P116057,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120305,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120645,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W121048,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130298,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130349,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130377,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130378,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130560,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130561,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130572,Mite.Group,Feather
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120305,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W120645,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W121048,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130298,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130349,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130377,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130378,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130560,Mite.Group2,
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130561,Mite.Group2,Trombiculid
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,,,1,undersory-midhigh,high_montane_manu,Arremon_torquatus,W130572,Mite.Group2,Trombiculid
