sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,X.y,ectoparasite_code,species,species_taxonomy_SACC_2021,jetz_species,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint,Species_parameters,Station
121511,P12,1511,P121511,Myiobius_barbatus,Myiobius barbatus,Myiobius_barbatus,Tyrannidae,1,12.84714286,lowland_manu,midhigh,low,424,1,0,1,0,0,0,0,0,0,3,0,0,Myiobius_barbatus,1432,2_11_2012_pantiacolla_Myiobius barbatus,Myiobius barbatus,Myiobius barbatus,Myiobius barbatus,398,NA,398,424,Myiobius barbatus,pantiacolla
121367,P12,1367,P121367,Sclerurus_caudacutus,Sclerurus caudacutus,Sclerurus_caudacutus,Furnariidae,0,37.54095238,lowland_manu,ground,low,413,1,0,1,0,0,0,0,0,0,109,0,0,Sclerurus_caudacutus,1357,20_10_2012_pantiacolla_Sclerurus caudacutus,Sclerurus caudacutus,Sclerurus caudacutus,Sclerurus caudacutus,415,NA,415,413,Sclerurus caudacutus,pantiacolla
121374,P12,1374,P121374,Microcerculus_marginatus,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,18.81613333,lowland_manu,ground-understory,low,754,1,0,1,0,0,0,0,0,0,7,0,0,Microcerculus_marginatus,1371,22_10_2012_pantiacolla_Microcerculus marginatus,Microcerculus marginatus,Microcerculus marginatus,Microcerculus marginatus,415,NA,415,754,Microcerculus marginatus,pantiacolla
121400,P12,1400,P121400,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,0,0,0,0,0,0,0,0,0,0,0,0,NA,1376,25_10_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula axillaris,Myrmotherula axillaris,385,NA,385,415,Myrmotherula axillaris,pantiacolla
121409,P12,1409,P121409,Myiobius_barbatus,Myiobius barbatus,Myiobius_barbatus,Tyrannidae,1,12.84714286,lowland_manu,midhigh,low,424,1,0,1,0,0,0,0,0,0,33,0,0,Myiobius_barbatus,1377,25_10_2012_pantiacolla_Myiobius barbatus,Myiobius barbatus,Myiobius barbatus,Myiobius barbatus,385,NA,385,424,Myiobius barbatus,pantiacolla
121741,P12,1741,P121741,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,0,0,0,0,0,0,0,0,0,0,0,0,NA,4533,2_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,NA,NA,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla
121757,P12,1757,P121757,Myrmotherula_hauxwelli,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,11.27941606,lowland_manu,other,low,415,1,0,1,0,0,0,0,0,0,1,0,1,Isleria_hauxwelli,4534,3_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,NA,NA,NA,NA,414,415,Myrmotherula hauxwelli,pantiacolla
121764,P12,1764,P121764,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,0,0,0,0,0,0,0,0,0,0,0,0,NA,1571,3_12_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes schistogynus,414,NA,414,430,Thamnomanes schistogynus,pantiacolla
121081,SP12,1081,SP121081,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,1,1,0,2,0,2,1,0,20,1,1,Tangara_arthus,2009,1_10_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara arthus,Tangara arthus,1302,NA,1302,1308.5,Tangara arthus,san_pedro
121058,SP12,1058,SP121058,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,0,1,0,0,0,0,0,0,3,0,0,Pogonotriccus_opthalmicus,4631,29_9_2012_san_pedro_Phylloscartes opthalmicus,NA,NA,NA,NA,NA,1337,1371,Phylloscartes opthalmicus,san_pedro
121047,SP12,1047,SP121047,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,0,1,0,0,0,0,0,0,4,0,0,Pogonotriccus_opthalmicus,4630,29_9_2012_san_pedro_Phylloscartes opthalmicus,NA,NA,NA,NA,NA,1337,1371,Phylloscartes opthalmicus,san_pedro
120911,SP12,911,SP120911,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,low,1459,1,1,1,0,1,0,0,1,0,2,0,0,Basileuterus_tristriatus,4614,2_9_2012_san_pedro_Basileuterus tristriatus,NA,NA,NA,NA,NA,1395,1459,Basileuterus tristriatus,san_pedro
120931,SP12,931,SP120931,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,low,1459,1,1,1,0,1,0,0,1,0,20,0,0,Basileuterus_tristriatus,1711,4_9_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus tristriatus,1395,NA,1395,1459,Basileuterus tristriatus,san_pedro
120934,SP12,934,SP120934,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,1,0,4,1,2,1,0,5,0,0,Chlorospingus_flavigularis,1707,4_9_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1395,NA,1395,1362,Chlorospingus flavigularis,san_pedro
120016,SP12,16,SP120016,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,9,9,9,Premnoplex_brunnescens,2215,14_6_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1387,NA,1387,1366,Premnoplex brunnescens,san_pedro
120036,SP12,36,SP120036,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,0,0,6,2,2,2,0,0,0,0,NA,2219,20_6_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1387,NA,1387,1362,Chlorospingus flavigularis,san_pedro
120040,SP12,40,SP120040,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,1,0,4,0,4,0,0,1,0,0,Chlorospingus_flavigularis,2221,22_6_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1387,NA,1387,1362,Chlorospingus flavigularis,san_pedro
120068,SP12,68,SP120068,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,1,0,0,1,0,1,0,0,0,0,0,NA,4585,29_6_2012_san_pedro_Phylloscartes opthalmicus,NA,NA,NA,NA,NA,1387,1371,Phylloscartes opthalmicus,san_pedro
120069,SP12,69,SP120069,Anabacerthia_striaticollis,Anabacerthia striaticollis,Anabacerthia_striaticollis,Furnariidae,1,24.58886525,montane_manu,midhigh,low,1397,1,0,1,0,0,0,0,0,0,11,0,0,Anabacerthia_striaticollis,4586,29_6_2012_san_pedro_Anabacerthia striaticollis,NA,NA,NA,NA,NA,1387,1397,Anabacerthia striaticollis,san_pedro
120072,SP12,72,SP120072,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,0,1,0,0,0,0,0,0,44,0,0,Tangara_arthus,4587,29_6_2012_san_pedro_Tangara arthus,NA,NA,NA,NA,NA,1387,1308.5,Tangara arthus,san_pedro
120074,SP12,74,SP120074,Phylloscartes_ophthalmicus,Phylloscartes ophthalmicus,Pogonotriccus_opthalmicus,Tyrannidae,1,9.276296296,montane_manu,midhigh,low,1371,1,0,1,0,0,0,0,0,0,52,0,0,Pogonotriccus_opthalmicus,4588,24_6_2012_san_pedro_Phylloscartes opthalmicus,NA,NA,NA,NA,NA,NA,1371,Phylloscartes opthalmicus,san_pedro
120076,SP12,76,SP120076,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,low,1459,1,0,1,0,0,0,0,0,0,13,0,0,Basileuterus_tristriatus,2231,30_6_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus tristriatus,1387,NA,1387,1459,Basileuterus tristriatus,san_pedro
120093,SP12,93,SP120093,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,1,0,0,1,1,0,0,0,0,0,0,NA,1886,9_7_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,1362,NA,1362,1387,Leptopogon superciliaris,san_pedro
120101,SP12,101,SP120101,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,1,0,3,2,0,1,0,24,19,19,Premnoplex_brunnescens,1897,10_7_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1362,NA,1362,1366,Premnoplex brunnescens,san_pedro
120115,SP12,115,SP120115,Rhynchocyclus_fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,Tyrannidae,1,24.23724138,montane_manu,understory,low,1365,1,0,1,0,0,0,0,0,0,1,0,0,Rhynchocyclus_fulvipectus,1905,11_7_2012_san_pedro_Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,1362,NA,1362,1365,Rhynchocyclus fulvipectus,san_pedro
120630,SP12,630,SP120630,Microcerculus_marginatus,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,18.81613333,montane_manu,ground-understory,low,754,0,0,0,0,0,0,0,0,0,0,0,0,NA,2042,23_7_2012_san_pedro_Microcerculus marginatus,Microcerculus marginatus,Microcerculus marginatus,Microcerculus marginatus,1307,NA,1307,754,Microcerculus marginatus,san_pedro
120636,SP12,636,SP120636,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,143,141,141,Premnoplex_brunnescens,2045,23_7_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
120638,SP12,638,SP120638,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,64,63,63,Premnoplex_brunnescens,2046,23_7_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
120658,SP12,658,SP120658,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,33,32,32,Premnoplex_brunnescens,2053,24_7_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
120662,SP12,662,SP120662,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,1,1,0,8,5,2,1,0,2,0,0,Leptopogon_superciliaris,2057,24_7_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,1307,NA,1307,1387,Leptopogon superciliaris,san_pedro
120666,SP12,666,SP120666,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,1,1,0,8,2,1,5,0,6,0,1,Tangara_arthus,2064,24_7_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara arthus,Tangara arthus,1307,NA,1307,1308.5,Tangara arthus,san_pedro
120669,SP12,669,SP120669,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,54,52,52,Premnoplex_brunnescens,2072,25_7_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
120674,SP12,674,SP120674,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,30,30,30,Premnoplex_brunnescens,2073,25_7_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
120767,SP12,767,SP120767,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,1,0,0,4,1,3,0,0,0,0,0,NA,1678,10_8_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,1395,NA,1395,1387,Leptopogon superciliaris,san_pedro
120769,SP12,769,SP120769,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,40,35,35,Premnoplex_brunnescens,1680,10_8_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1395,NA,1395,1366,Premnoplex brunnescens,san_pedro
120787,SP12,787,SP120787,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,0,1,0,0,0,0,0,0,1,0,0,Tangara_arthus,1686,11_8_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara arthus,Tangara arthus,1395,NA,1395,1308.5,Tangara arthus,san_pedro
120792,SP12,792,SP120792,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,1,0,1,0,0,1,0,1,0,0,Chlorospingus_flavigularis,1909,13_8_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1362,NA,1362,1362,Chlorospingus flavigularis,san_pedro
120804,SP12,804,SP120804,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,1,0,0,Premnoplex_brunnescens,1918,15_8_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1362,NA,1362,1366,Premnoplex brunnescens,san_pedro
120857,SP12,857,SP120857,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,6,5,5,Premnoplex_brunnescens,1661,29_8_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1376,NA,1376,1366,Premnoplex brunnescens,san_pedro
120861,SP12,861,SP120861,Anabacerthia_striaticollis,Anabacerthia striaticollis,Anabacerthia_striaticollis,Furnariidae,1,24.58886525,montane_manu,midhigh,low,1397,1,1,0,0,5,3,0,2,0,0,0,0,NA,1660,29_8_2012_san_pedro_Anabacerthia striaticollis,Anabacerthia striaticollis,Anabacerthia striaticollis,Anabacerthia striaticollis,1376,NA,1376,1397,Anabacerthia striaticollis,san_pedro
120880,SP12,880,SP120880,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,0,0,0,0,0,0,0,0,0,0,0,0,NA,1673,30_8_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1376,NA,1376,1362,Chlorospingus flavigularis,san_pedro
120885,SP12,885,SP120885,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,0,0,25,12,9,4,0,0,0,0,NA,1696,2_9_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1395,NA,1395,1362,Chlorospingus flavigularis,san_pedro
120889,SP12,889,SP120889,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,0,1,0,0,0,0,0,0,2,0,1,Leptopogon_superciliaris,1694,2_9_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,1395,NA,1395,1387,Leptopogon superciliaris,san_pedro
120890,SP12,890,SP120890,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,2,2,2,Premnoplex_brunnescens,1691,2_9_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1395,NA,1395,1366,Premnoplex brunnescens,san_pedro
120938,SP12,938,SP120938,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,1,0,10,2,1,7,0,15,0,0,Chlorospingus_flavigularis,1708,4_9_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1395,NA,1395,1362,Chlorospingus flavigularis,san_pedro
120993,SP12,993,SP120993,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,1,0,7,5,0,2,0,2,0,0,Chlorospingus_flavigularis,1923,23_9_2012_san_pedro_Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,1362,NA,1362,1362,Chlorospingus flavigularis,san_pedro
120998,SP12,998,SP120998,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,1,0,1,1,0,0,0,20,15,15,Premnoplex_brunnescens,1925,24_9_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1362,NA,1362,1366,Premnoplex brunnescens,san_pedro
121004,SP12,1004,SP121004,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,56,55,55,Premnoplex_brunnescens,1926,24_9_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1362,NA,1362,1366,Premnoplex brunnescens,san_pedro
121023,SP12,1023,SP121023,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,1,0,1,1,0,0,0,18,18,18,Premnoplex_brunnescens,1944,27_9_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1337,NA,1337,1366,Premnoplex brunnescens,san_pedro
121029,SP12,1029,SP121029,Rhynchocyclus_fulvipectus,Rhynchocyclus fulvipectus,Rhyncgocyclus_fulvipectus,Tyrannidae,1,24.23724138,montane_manu,understory,low,1365,1,0,1,0,0,0,0,0,0,4,0,0,Rhyncgocyclus_fulvipectus,1951,27_9_2012_san_pedro_Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus fulvipectus,1337,NA,1337,1365,Rhynchocyclus fulvipectus,san_pedro
121038,SP12,1038,SP121038,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,1,1,0,1,0,0,1,0,4,0,0,Leptopogon_superciliaris,1949,27_9_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,1337,NA,1337,1387,Leptopogon superciliaris,san_pedro
121091,SP12,1091,SP121091,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,1,1,0,1,1,0,0,0,1,0,0,Leptopogon_superciliaris,2013,2_10_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon superciliaris,1302,NA,1302,1387,Leptopogon superciliaris,san_pedro
121104,SP12,1104,SP121104,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,0,1,0,0,0,0,0,0,18,0,0,Tangara_arthus,2028,3_10_2012_san_pedro_Tangara arthus,Tangara arthus,Tangara arthus,Tangara arthus,1302,NA,1302,1308.5,Tangara arthus,san_pedro
121138,SP12,1138,SP121138,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,low,1308.5,1,1,1,0,1,1,0,0,0,4,0,0,Tangara_arthus,4640,17_10_2012_san_pedro_Tangara arthus,NA,NA,NA,NA,NA,1387,1308.5,Tangara arthus,san_pedro
121141,SP12,1141,SP121141,Microcerculus_marginatus,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,18.81613333,montane_manu,ground-understory,low,754,1,0,1,0,0,0,0,0,0,71,0,0,Microcerculus_marginatus,4641,17_10_2012_san_pedro_Microcerculus marginatus,NA,NA,NA,NA,NA,436,754,Microcerculus marginatus,san_pedro
121151,SP12,1151,SP121151,Anabacerthia_striaticollis,Anabacerthia striaticollis,Anabacerthia_striaticollis,Furnariidae,1,24.58886525,montane_manu,midhigh,low,1397,1,0,1,0,0,0,0,0,0,3,0,0,Anabacerthia_striaticollis,1816,18_10_2012_san_pedro_Anabacerthia striaticollis,Anabacerthia striaticollis,Anabacerthia striaticollis,Anabacerthia striaticollis,1339,NA,1339,1397,Anabacerthia striaticollis,san_pedro
121212,SP12,1212,SP121212,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,low,1459,1,1,1,0,1,1,0,0,0,4,0,0,Basileuterus_tristriatus,1867,23_10_2012_san_pedro_Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus tristriatus,Basileuterus tristriatus,1418,NA,1418,1459,Basileuterus tristriatus,san_pedro
121244,SP12,1244,SP121244,Microcerculus_marginatus,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,18.81613333,montane_manu,ground-understory,low,754,1,0,1,0,0,0,0,0,0,2,0,0,Microcerculus_marginatus,2098,6_11_2012_san_pedro_Microcerculus marginatus,Microcerculus marginatus,Microcerculus marginatus,Microcerculus marginatus,1307,NA,1307,754,Microcerculus marginatus,san_pedro
121267,SP12,1267,SP121267,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,105,99,99,Premnoplex_brunnescens,2105,7_11_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
121269,SP12,1269,SP121269,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,464,342,342,Premnoplex_brunnescens,2106,7_11_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
121270,SP12,1270,SP121270,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,31,28,28,Premnoplex_brunnescens,2107,7_11_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
121282,SP12,1282,SP121282,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,0,1,0,0,0,0,0,0,122,105,105,Premnoplex_brunnescens,2108,7_11_2012_san_pedro_Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,Premnoplex brunnescens,1307,NA,1307,1366,Premnoplex brunnescens,san_pedro
