X.,Collection,Sample_Group,Sample.No...,Full_Label,species_binomial,Host.Order,Host.Family,Box.Location,Mite.Group,Mite.Genus,Mite.Species,Total,Mite.Group2,Mite.Genus2,Mite.Species2,Total2,Comment,total_mites,total_mesostigmatidae,total_no_feathers_mites,X,X.1,X.2,X.3,species_clean,mass_tidy,bill_tidy,wing_tidy,tail_tidy,wing_index_tidy,tarsus_tidy,sociality,ForStrat_ground,ForStrat_understory,ForStrat_midhigh,ForStrat_canopy,species_jetz,WJSpecID,TipLabel,PatchClade,Hackett_FineClades,Hackett_CoarseClades,English,FileName,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder,PassNonPass,OscSubOsc,foraging_cat,elevation_cat,sample
748,JEJ,P11,6097,P116097,Xenops_minutus,Passeriformes,Furnariidae,,Feather,,NA,2,,,NA,NA,,2,0,0,NA,NA,NA,NA,Xenops minutus,12.16725806,10.44927273,61.44827586,49.2,22.1,14.7,1,0,50,50,0,Xenops minutus,6880,Xenops_minutus,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Plain Xenops,bow06880,BL3,Furnariidae,Ovenbirds,110,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,116097
749,JEJ,P11,6110,P116110,Mionectes_olivaceus,Passeriformes,Tyrannidae,,Feather,,NA,6,,,NA,NA,,6,0,0,NA,NA,NA,NA,Mionectes olivaceus,14.85200461,9.08445993,65.57358025,51.5,17,16.8,1,0,100,0,0,Mionectes olivaceus,5762,Mionectes_olivaceus,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Olive-striped Flycatcher,bow05762,BL3,Tyrannidae,Tyrant-flycatchers,105,PASSERIFORMES,PASSERIFORMES,Tyranni,understory,lowland_manu,116110
750,JEJ,P11,6120,P116120,Thamnophilus_schistaceus,Passeriformes,Thamnophilidae,,Feather,,NA,8,,,NA,NA,,8,0,0,NA,NA,NA,NA,Thamnophilus schistaceus,21.191,11.22071429,64.3125,51.8,13.2,20.1,1,0,20,80,0,Thamnophilus schistaceus,6424,Thamnophilus_schistaceus,Thamnophilidae,Antbirds,Antbirds,Plain-winged Antshrike,bow06424,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,116120
751,JEJ,P11,6111,P116111,Pipra_fasciicauda,Passeriformes,Pipridae,,Feather,,NA,98,,,NA,NA,,98,0,0,NA,NA,NA,NA,Pipra fasciicauda,16.82485876,7.333184932,63.63225806,29.8,20,16,1,0,50,50,0,Pipra fasciicauda,6337,Pipra_fasciicauda,Pipridae,Manakins,Manakins,Band-tailed Manakin,bow06337,BL3,Pipridae,Manakins,103,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,116111
752,JEJ,P11,6112,P116112,Mionectes_macconnelli,Passeriformes,Tyrannidae,,Feather,,NA,18,,,NA,NA,,18,0,0,NA,NA,NA,NA,Mionectes macconnelli,12.63060606,7.94,61.75,49.8,16.7,16,1,0,20,80,0,Mionectes macconnelli,5764,Mionectes_macconnelli,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",MacConnell's Flycatcher,bow05764,BL3,Tyrannidae,Tyrant-flycatchers,105,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,116112
753,JEJ,P11,6115,P116115,Arremon_taciturnus,Passeriformes,Passerellidae,,Feather,,NA,92,,,NA,NA,,92,0,0,NA,NA,NA,NA,Arremon taciturnus,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,Arremon taciturnus,12615,Arremon_taciturnus,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies",Pectoral Sparrow,bow12615,BL3,Emberizidae,"Buntings, American sparrows and allies",192,PASSERIFORMES,PASSERIFORMES,Passeri,ground-understory,lowland_manu,116115
754,JEJ,P11,6116,P116116,Myrmoborus_lophotes,Passeriformes,Thamnophilidae,,Feather,,NA,431,,,NA,NA,,431,0,0,NA,NA,NA,NA,Myrmoborus lophotes,30.48875,12.600625,74.94117647,54.7,10.6,30.7,1,50,50,0,0,Percnostola lophotes,6574,Percnostola_lophotes,Thamnophilidae,Antbirds,Antbirds,White-lined Antbird,bow06574,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116116
754,JEJ,P11,6116,P116116,Myrmoborus_lophotes,Passeriformes,Thamnophilidae,,Feather,,NA,431,,,NA,NA,,431,0,0,NA,NA,NA,NA,Myrmoborus lophotes,30.48875,12.600625,74.94117647,54.7,10.6,30.7,1,50,50,0,0,Percnostola lophotes,6574,Percnostola_lophotes,Thamnophilidae,Antbirds,Antbirds,White-lined Antbird,bow06574,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116116
754,JEJ,P11,6116,P116116,Myrmoborus_lophotes,Passeriformes,Thamnophilidae,,Feather,,NA,431,,,NA,NA,,431,0,0,NA,NA,NA,NA,Myrmoborus lophotes,30.48875,12.600625,74.94117647,54.7,10.6,30.7,1,50,50,0,0,Percnostola lophotes,6574,Percnostola_lophotes,Thamnophilidae,Antbirds,Antbirds,White-lined Antbird,bow06574,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116116
754,JEJ,P11,6116,P116116,Myrmoborus_lophotes,Passeriformes,Thamnophilidae,,Feather,,NA,431,,,NA,NA,,431,0,0,NA,NA,NA,NA,Myrmoborus lophotes,30.48875,12.600625,74.94117647,54.7,10.6,30.7,1,50,50,0,0,Percnostola lophotes,6574,Percnostola_lophotes,Thamnophilidae,Antbirds,Antbirds,White-lined Antbird,bow06574,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116116
754,JEJ,P11,6116,P116116,Myrmoborus_lophotes,Passeriformes,Thamnophilidae,,Feather,,NA,431,,,NA,NA,,431,0,0,NA,NA,NA,NA,Myrmoborus lophotes,30.48875,12.600625,74.94117647,54.7,10.6,30.7,1,50,50,0,0,Percnostola lophotes,6574,Percnostola_lophotes,Thamnophilidae,Antbirds,Antbirds,White-lined Antbird,bow06574,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116116
754,JEJ,P11,6116,P116116,Myrmoborus_lophotes,Passeriformes,Thamnophilidae,,Feather,,NA,431,,,NA,NA,,431,0,0,NA,NA,NA,NA,Myrmoborus lophotes,30.48875,12.600625,74.94117647,54.7,10.6,30.7,1,50,50,0,0,Percnostola lophotes,6574,Percnostola_lophotes,Thamnophilidae,Antbirds,Antbirds,White-lined Antbird,bow06574,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116116
755,JEJ,P11,6121,P116121,Pipra_fasciicauda,Passeriformes,Pipridae,,Feather,,NA,8,,,NA,NA,,8,0,0,NA,NA,NA,NA,Pipra fasciicauda,16.82485876,7.333184932,63.63225806,29.8,20,16,1,0,50,50,0,Pipra fasciicauda,6337,Pipra_fasciicauda,Pipridae,Manakins,Manakins,Band-tailed Manakin,bow06337,BL3,Pipridae,Manakins,103,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,116121
756,JEJ,P11,6131,P116131,Laniocera_hypopyrra,Passeriformes,"Tityridae
",,Feather,,NA,1,Oribatida,,NA,1,,2,0,1,NA,NA,NA,NA,Laniocera hypopyrra,48.87571429,12.10157895,107.35,84.9,23.5,20.4,0,0,50,50,0,Laniocera hypopyrra,6152,Laniocera_hypopyrra,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Cinereous Mourner,bow06152,BL3,Cotingidae,Cotingas,104,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,116131
757,JEJ,P11,6150,P116150,Oneillornis_salvini,Passeriformes,Thamnophilidae,,Feather,,NA,12,,,NA,NA,,12,0,0,NA,NA,NA,NA,Oneillornis salvini,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,Gymnopithys salvini,6602,Gymnopithys_salvini,Thamnophilidae,Antbirds,Antbirds,White-throated Antbird,bow06602,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,116150
758,JEJ,P11,6151,P116151,Oneillornis_salvini,Passeriformes,Thamnophilidae,,Feather,,NA,2,,,NA,NA,,2,0,0,NA,NA,NA,NA,Oneillornis salvini,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,Gymnopithys salvini,6602,Gymnopithys_salvini,Thamnophilidae,Antbirds,Antbirds,White-throated Antbird,bow06602,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,116151
759,JEJ,P11,6152,P116152,Oneillornis_salvini,Passeriformes,Thamnophilidae,,Feather,,NA,8,Oribatida,,NA,2,,10,0,2,NA,NA,NA,NA,Oneillornis salvini,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,Gymnopithys salvini,6602,Gymnopithys_salvini,Thamnophilidae,Antbirds,Antbirds,White-throated Antbird,bow06602,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,116152
760,JEJ,P11,6206,P116206,Sciaphylax_hemimelaena,Passeriformes,Thamnophilidae,,Feather,,NA,31,,,NA,NA,,31,0,0,NA,NA,NA,NA,Sciaphylax hemimelaena,16.58849057,9.36804878,55.49122807,37.5,12.8,23.4,0,50,50,0,0,Myrmeciza hemimelaena,6588,Myrmeciza_hemimelaena,Thamnophilidae,Antbirds,Antbirds,Chestnut-tailed Antbird,bow06588,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,116206
761,JEJ,P11,6215,P116215,Oneillornis_salvini,Passeriformes,Thamnophilidae,,Feather,,NA,4,,,NA,NA,,4,0,0,NA,NA,NA,NA,Oneillornis salvini,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,Gymnopithys salvini,6602,Gymnopithys_salvini,Thamnophilidae,Antbirds,Antbirds,White-throated Antbird,bow06602,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,116215
762,JEJ,P11,6245,P116245,Automolus_ochrolaemus,Passeriformes,Furnariidae,,Feather,,NA,24,,,NA,NA,,24,0,0,NA,NA,NA,NA,Automolus ochrolaemus,34.96803922,14.4712766,88.51851852,75.3,17.5,23.5,1,10,70,20,0,Automolus ochrolaemus,6861,Automolus_ochrolaemus,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Buff-throated Foliage-gleaner,bow06861,BL3,Furnariidae,Ovenbirds,110,PASSERIFORMES,PASSERIFORMES,Tyranni,understory,lowland_manu,116245
763,JEJ,P11,6261,P116261,Deconychura_longicauda,Passeriformes,"Furnariidae
",,Mesostigmatid,,NA,46,Feather,,NA,171,,217,46,46,NA,NA,NA,NA,Deconychura longicauda,30.6912,19.3005,99.95454545,99.9,20.6,22.9,1,0,0,80,20,Deconychura longicauda,6898,Deconychura_longicauda,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Long-tailed Woodcreeper,bow06898,BL3,Dendrocolaptidae,Woodcreepers,111,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,116261
764,JEJ,P11,6276,P116276,Automolus_ochrolaemus,Passeriformes,Furnariidae,,Feather,,NA,33,,,NA,NA,,33,0,0,NA,NA,NA,NA,Automolus ochrolaemus,34.96803922,14.4712766,88.51851852,75.3,17.5,23.5,1,10,70,20,0,Automolus ochrolaemus,6861,Automolus_ochrolaemus,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Buff-throated Foliage-gleaner,bow06861,BL3,Furnariidae,Ovenbirds,110,PASSERIFORMES,PASSERIFORMES,Tyranni,understory,lowland_manu,116276
765,JEJ,P11,6287,P116287,Automolus_ochrolaemus,Passeriformes,Furnariidae,,Feather,,NA,98,Oribatida,,NA,1,,99,0,1,NA,NA,NA,NA,Automolus ochrolaemus,34.96803922,14.4712766,88.51851852,75.3,17.5,23.5,1,10,70,20,0,Automolus ochrolaemus,6861,Automolus_ochrolaemus,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Buff-throated Foliage-gleaner,bow06861,BL3,Furnariidae,Ovenbirds,110,PASSERIFORMES,PASSERIFORMES,Tyranni,understory,lowland_manu,116287
766,JEJ,P11,6325,P116325,Oneillornis_salvini,Passeriformes,Thamnophilidae,,Feather,,NA,6,,,NA,NA,,6,0,0,NA,NA,NA,NA,Oneillornis salvini,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,Gymnopithys salvini,6602,Gymnopithys_salvini,Thamnophilidae,Antbirds,Antbirds,White-throated Antbird,bow06602,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,116325
767,JEJ,P12,615,P120615,Arremon_taciturnus,Passeriformes,Passerellidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Arremon taciturnus,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,Arremon taciturnus,12615,Arremon_taciturnus,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies",Pectoral Sparrow,bow12615,BL3,Emberizidae,"Buntings, American sparrows and allies",192,PASSERIFORMES,PASSERIFORMES,Passeri,ground-understory,lowland_manu,120615
768,JEJ,P12,621,P120621,Sciaphylax_hemimelaena,Passeriformes,Thamnophilidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Sciaphylax hemimelaena,16.58849057,9.36804878,55.49122807,37.5,12.8,23.4,0,50,50,0,0,Myrmeciza hemimelaena,6588,Myrmeciza_hemimelaena,Thamnophilidae,Antbirds,Antbirds,Chestnut-tailed Antbird,bow06588,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120621
769,JEJ,P12,629,P120629,Percnostola_goeldii,Passeriformes,Thamnophilidae,,Feather,,NA,5,,,NA,NA,,5,0,0,NA,NA,NA,NA,Akletos goeldii,44.03666667,13.99944444,85.94736842,69.2,11.2,33.8,1,50,50,0,0,Myrmeciza goeldii,6591,Myrmeciza_goeldii,Thamnophilidae,Antbirds,Antbirds,Goeldi's Antbird,bow06591,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120629
769,JEJ,P12,629,P120629,Percnostola_goeldii,Passeriformes,Thamnophilidae,,Feather,,NA,5,,,NA,NA,,5,0,0,NA,NA,NA,NA,Akletos goeldii,44.03666667,13.99944444,85.94736842,69.2,11.2,33.8,1,50,50,0,0,Myrmeciza goeldii,6591,Myrmeciza_goeldii,Thamnophilidae,Antbirds,Antbirds,Goeldi's Antbird,bow06591,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120629
769,JEJ,P12,629,P120629,Percnostola_goeldii,Passeriformes,Thamnophilidae,,Feather,,NA,5,,,NA,NA,,5,0,0,NA,NA,NA,NA,Akletos goeldii,44.03666667,13.99944444,85.94736842,69.2,11.2,33.8,1,50,50,0,0,Myrmeciza goeldii,6591,Myrmeciza_goeldii,Thamnophilidae,Antbirds,Antbirds,Goeldi's Antbird,bow06591,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120629
769,JEJ,P12,629,P120629,Percnostola_goeldii,Passeriformes,Thamnophilidae,,Feather,,NA,5,,,NA,NA,,5,0,0,NA,NA,NA,NA,Akletos goeldii,44.03666667,13.99944444,85.94736842,69.2,11.2,33.8,1,50,50,0,0,Myrmeciza goeldii,6591,Myrmeciza_goeldii,Thamnophilidae,Antbirds,Antbirds,Goeldi's Antbird,bow06591,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120629
769,JEJ,P12,629,P120629,Percnostola_goeldii,Passeriformes,Thamnophilidae,,Feather,,NA,5,,,NA,NA,,5,0,0,NA,NA,NA,NA,Akletos goeldii,44.03666667,13.99944444,85.94736842,69.2,11.2,33.8,1,50,50,0,0,Myrmeciza goeldii,6591,Myrmeciza_goeldii,Thamnophilidae,Antbirds,Antbirds,Goeldi's Antbird,bow06591,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120629
769,JEJ,P12,629,P120629,Percnostola_goeldii,Passeriformes,Thamnophilidae,,Feather,,NA,5,,,NA,NA,,5,0,0,NA,NA,NA,NA,Akletos goeldii,44.03666667,13.99944444,85.94736842,69.2,11.2,33.8,1,50,50,0,0,Myrmeciza goeldii,6591,Myrmeciza_goeldii,Thamnophilidae,Antbirds,Antbirds,Goeldi's Antbird,bow06591,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground-understory,lowland_manu,120629
770,JEJ,P12,703,P120703,Glyphorynchus_spirurus,Passeriformes,Furnariidae,,Oribatida,,NA,1,,,NA,NA,,1,0,1,NA,NA,NA,NA,Glyphorynchus spirurus,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,Glyphorynchus spirurus,6901,Glyphorynchus_spirurus,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Wedge-billed Woodcreeper,bow06901,BL3,Dendrocolaptidae,Woodcreepers,111,PASSERIFORMES,PASSERIFORMES,Tyranni,canopy,lowland_manu,120703
771,JEJ,P12,676,P120676,Phlegopsis_nigromaculata,Passeriformes,Thamnophilidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Phlegopsis nigromaculata,48.78089286,12.42773585,87.43103448,57.6,11.1,30.8,0,60,40,0,0,Phlegopsis nigromaculata,6614,Phlegopsis_nigromaculata,Thamnophilidae,Antbirds,Antbirds,Black-spotted Bare-eye,bow06614,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,120676
772,JEJ,P12,685,P120685,Myrmotherula_menetriesii,Passeriformes,Thamnophilidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Myrmotherula menetriesii,9.046,9.24375,56.9375,29.8,14.4,16.1,1,0,0,100,0,Myrmotherula menetriesii,6499,Myrmotherula_menetriesii,Thamnophilidae,Antbirds,Antbirds,Grey Antwren,bow06499,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,120685
773,JEJ,P12,695,P120695,Myrmotherula_longipennis,Passeriformes,Thamnophilidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Myrmotherula longipennis,9.109375,9.376470588,56.77777778,32,18.2,15.6,1,0,50,50,0,Myrmotherula longipennis,6491,Myrmotherula_longipennis,Thamnophilidae,Antbirds,Antbirds,Long-winged Antwren,bow06491,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,120695
774,JEJ,P12,711,P120711,Automolus_ochrolaemus,Passeriformes,Furnariidae,,Feather,,NA,8,,,NA,NA,,8,0,0,NA,NA,NA,NA,Automolus ochrolaemus,34.96803922,14.4712766,88.51851852,75.3,17.5,23.5,1,10,70,20,0,Automolus ochrolaemus,6861,Automolus_ochrolaemus,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Buff-throated Foliage-gleaner,bow06861,BL3,Furnariidae,Ovenbirds,110,PASSERIFORMES,PASSERIFORMES,Tyranni,understory,lowland_manu,120711
775,JEJ,P12,712,P120712,Habia_rubica,Passeriformes,Cardinalidae,,Feather,,NA,180,,,NA,NA,,180,0,0,NA,NA,NA,NA,Habia rubica,33.58774194,11.44724138,88.09677419,84,17.6,23.7,1,0,40,60,0,Habia rubica,12902,Habia_rubica,P12,"Cardinals, Allies","Cardinals, Allies",Red-crowned Ant-tanager,bow12902,BL3,Cardinalidae,"Grosbeaks, saltators and allies",194,PASSERIFORMES,PASSERIFORMES,Passeri,midhigh,lowland_manu,120712
776,JEJ,P12,716,P120716,Pipra_fasciicauda,Passeriformes,Pipridae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Pipra fasciicauda,16.82485876,7.333184932,63.63225806,29.8,20,16,1,0,50,50,0,Pipra fasciicauda,6337,Pipra_fasciicauda,Pipridae,Manakins,Manakins,Band-tailed Manakin,bow06337,BL3,Pipridae,Manakins,103,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,120716
777,JEJ,P12,744,P120744,Terenotriccus_erythrurus,Passeriformes,"Tityridae
",,Feather,,NA,4,,,NA,NA,,4,0,0,NA,NA,NA,NA,Terenotriccus erythrurus,7.369767442,5.111627907,47.74468085,38.1,16.2,14.8,1,0,30,70,0,Terenotriccus erythrurus,5999,Terenotriccus_erythrurus,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Ruddy-tailed Flycatcher,bow05999,BL3,Tyrannidae,Tyrant-flycatchers,105,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,120744
778,JEJ,P12,779,P120779,Arremon_taciturnus,Passeriformes,Passerellidae,,Feather,,NA,3,,,NA,NA,,3,0,0,NA,NA,NA,NA,Arremon taciturnus,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,Arremon taciturnus,12615,Arremon_taciturnus,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies",Pectoral Sparrow,bow12615,BL3,Emberizidae,"Buntings, American sparrows and allies",192,PASSERIFORMES,PASSERIFORMES,Passeri,ground-understory,lowland_manu,120779
779,JEJ,P12,795,P120795,Xiphorhynchus_elegans,Passeriformes,Furnariidae,,Feather,,NA,23,,,NA,NA,,23,0,0,NA,NA,NA,NA,Xiphorhynchus elegans,38.50835294,24.42858824,100.1363636,82,20.1,21.9,1,0,30,60,10,Xiphorhynchus elegans,20106,Xiphorhynchus_elegans,Furnaridae,"Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes",Elegant Woodcreeper,bow20106,BL3,Dendrocolaptidae,Woodcreepers,111,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,120795
780,JEJ,P12,790,P120790,Arremon_taciturnus,Passeriformes,Passerellidae,,Oribatida,,NA,1,,,NA,NA,,1,0,1,NA,NA,NA,NA,Arremon taciturnus,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,Arremon taciturnus,12615,Arremon_taciturnus,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies",Pectoral Sparrow,bow12615,BL3,Emberizidae,"Buntings, American sparrows and allies",192,PASSERIFORMES,PASSERIFORMES,Passeri,ground-understory,lowland_manu,120790
781,JEJ,P12,799,P120799,Myrmotherula_menetriesii,Passeriformes,Thamnophilidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Myrmotherula menetriesii,9.046,9.24375,56.9375,29.8,14.4,16.1,1,0,0,100,0,Myrmotherula menetriesii,6499,Myrmotherula_menetriesii,Thamnophilidae,Antbirds,Antbirds,Grey Antwren,bow06499,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,midhigh,lowland_manu,120799
782,JEJ,P12,814,P120814,Habia_rubica,Passeriformes,Cardinalidae,,Feather,,NA,18,,,NA,NA,,18,0,0,NA,NA,NA,NA,Habia rubica,33.58774194,11.44724138,88.09677419,84,17.6,23.7,1,0,40,60,0,Habia rubica,12902,Habia_rubica,P12,"Cardinals, Allies","Cardinals, Allies",Red-crowned Ant-tanager,bow12902,BL3,Cardinalidae,"Grosbeaks, saltators and allies",194,PASSERIFORMES,PASSERIFORMES,Passeri,midhigh,lowland_manu,120814
783,JEJ,P12,870,P120870,Ramphotrigon_fuscicauda,Passeriformes,Tyrannidae,,Feather,,NA,6,Mesostigmatid,,NA,1,,7,1,1,NA,NA,NA,NA,Ramphotrigon fuscicauda,18.96923077,9.783636364,68.5,72.3,10.4,17.9,1,0,50,50,0,Ramphotrigon fuscicauda,6183,Ramphotrigon_fuscicauda,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Dusky-tailed Flatbill,bow06183,BL3,Tyrannidae,Tyrant-flycatchers,105,PASSERIFORMES,PASSERIFORMES,Tyranni,undersory-midhigh,lowland_manu,120870
784,JEJ,P12,913,P120913,Habia_rubica,Passeriformes,Cardinalidae,,Feather,,NA,18,,,NA,NA,,18,0,0,NA,NA,NA,NA,Habia rubica,33.58774194,11.44724138,88.09677419,84,17.6,23.7,1,0,40,60,0,Habia rubica,12902,Habia_rubica,P12,"Cardinals, Allies","Cardinals, Allies",Red-crowned Ant-tanager,bow12902,BL3,Cardinalidae,"Grosbeaks, saltators and allies",194,PASSERIFORMES,PASSERIFORMES,Passeri,midhigh,lowland_manu,120913
785,JEJ,P12,920,P120920,Arremon_taciturnus,Passeriformes,Passerellidae,,Feather,,NA,6,,,NA,NA,,6,0,0,NA,NA,NA,NA,Arremon taciturnus,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,Arremon taciturnus,12615,Arremon_taciturnus,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies",Pectoral Sparrow,bow12615,BL3,Emberizidae,"Buntings, American sparrows and allies",192,PASSERIFORMES,PASSERIFORMES,Passeri,ground-understory,lowland_manu,120920
786,JEJ,P12,1042,P121042,Arremon_taciturnus,Passeriformes,Passerellidae,,Feather,,NA,6,,,NA,NA,,6,0,0,NA,NA,NA,NA,Arremon taciturnus,27.7755,10.00218182,73.3880597,61.3,10.9,23.8,1,50,50,0,0,Arremon taciturnus,12615,Arremon_taciturnus,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies",Pectoral Sparrow,bow12615,BL3,Emberizidae,"Buntings, American sparrows and allies",192,PASSERIFORMES,PASSERIFORMES,Passeri,ground-understory,lowland_manu,121042
787,JEJ,P12,1135,P121135,Phlegopsis_nigromaculata,Passeriformes,Thamnophilidae,,Feather,,NA,1,,,NA,NA,,1,0,0,NA,NA,NA,NA,Phlegopsis nigromaculata,48.78089286,12.42773585,87.43103448,57.6,11.1,30.8,0,60,40,0,0,Phlegopsis nigromaculata,6614,Phlegopsis_nigromaculata,Thamnophilidae,Antbirds,Antbirds,Black-spotted Bare-eye,bow06614,BL3,Thamnophilidae,Antbirds,106,PASSERIFORMES,PASSERIFORMES,Tyranni,ground,lowland_manu,121135
