,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint.1,Species_parameters,Station,X,species.y,degree,w_degree,elevation,date,year_seasonality,degree_species,degree_w_species
204,120921,W12,921,W120921,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4985,1_11_2012_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2743,2742,Hemispingus atropileus,wayqecha,204,Kleinothraupis_atropileus,51,7.176187748,2743,2012-11-01,306,58,7.555573571
205,120924,W12,924,W120924,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,1,0,1,0,0,0,0,0,0,6,0,0,Kleinothraupis_atropileus,4987,1_11_2012_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2743,2742,Hemispingus atropileus,wayqecha,205,Kleinothraupis_atropileus,51,7.176187748,2743,2012-11-01,306,58,7.555573571
206,120946,W12,946,W120946,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,1,0,1,0,0,0,0,0,0,1,0,0,Kleinothraupis_atropileus,4992,6_11_2012_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2743,2742,Hemispingus atropileus,wayqecha,206,Kleinothraupis_atropileus,51,7.176187748,2743,2012-11-06,311,58,7.555573571
207,120988,W12,988,W120988,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,1,0,1,0,0,0,0,0,0,21,0,0,Kleinothraupis_atropileus,4996,11_11_2012_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2726,2742,Hemispingus atropileus,wayqecha,207,Kleinothraupis_atropileus,53,7.242244659,2726,2012-11-11,316,58,7.555573571
208,121001,W12,1001,W121001,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,high,2742,1,2,1,1,0,2,1,0,1,0,30,0,0,Kleinothraupis_atropileus,4998,20_11_2012_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2650,2742,Hemispingus atropileus,wayqecha,208,Kleinothraupis_atropileus,52,7.158911326,2650,2012-11-20,325,58,7.555573571
209,120436,W12,436,W120436,Anisognathus_igniventris,Anisognathus igniventris,Anisognathus_igniventris,Thraupidae,1,34.8345,high_montane_manu,midhigh,low,2932,1,1,0,1,0,0,0,0,0,0,1,0,0,Anisognathus_igniventris,2382,1_9_2012_wayqecha_Anisognathus igniventris,Anisognathus_igniventris,2816,NA,2816,2932,Anisognathus igniventris,wayqecha,209,Anisognathus_igniventris,37,5.270679565,2816,2012-09-01,245,40,5.462899245
210,120445,W12,445,W120445,Anisognathus_igniventris,Anisognathus igniventris,Anisognathus_igniventris,Thraupidae,1,34.8345,high_montane_manu,midhigh,med,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2387,2_9_2012_wayqecha_Anisognathus igniventris,Anisognathus_igniventris,2816,NA,2816,2932,Anisognathus igniventris,wayqecha,210,Anisognathus_igniventris,37,5.270679565,2816,2012-09-02,246,40,5.462899245
211,121044,W12,1044,W121044,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,2,1,1,0,9,6,1,2,0,468,0,0,Kleinothraupis_atropileus,5002,21_11_2012_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2650,2742,Hemispingus atropileus,wayqecha,211,Kleinothraupis_atropileus,52,7.158911326,2650,2012-11-21,326,58,7.555573571
212,130080,W13,80,W130080,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,1,1,0,1,0,0,0,0,0,0,1,0,0,Kleinothraupis_atropileus,5217,27_8_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2726,2742,Hemispingus atropileus,wayqecha,212,Kleinothraupis_atropileus,53,7.242244659,2726,2013-08-27,239,58,7.555573571
213,130142,W13,142,W130142,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,1,1,0,1,0,0,0,0,0,0,5,0,0,Kleinothraupis_atropileus,5227,31_8_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2650,2742,Hemispingus atropileus,wayqecha,213,Kleinothraupis_atropileus,52,7.158911326,2650,2013-08-31,243,58,7.555573571
214,130143,W13,143,W130143,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,1,1,0,1,0,0,0,0,0,0,6,0,0,Kleinothraupis_atropileus,5228,31_8_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2650,2742,Hemispingus atropileus,wayqecha,214,Kleinothraupis_atropileus,52,7.158911326,2650,2013-08-31,243,58,7.555573571
215,120645,W12,645,W120645,Arremon_torquatus,Arremon torquatus,Arremon_torquatus,Emberizidae,1,42.28636364,high_montane_manu,undersory-midhigh,low,2742,1,1,0,1,0,0,0,0,0,0,2,0,0,Arremon_torquatus,2723,9_10_2012_wayqecha_Arremon torquatus,Arremon_torquatus,3013,NA,3013,2742,Arremon torquatus,wayqecha,215,Arremon_torquatus,10,0.555642463,3013,2012-10-09,283,10,0.555642463
216,130145,W13,145,W130145,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,1,1,0,1,0,0,0,0,0,0,3,0,0,Kleinothraupis_atropileus,5229,31_8_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2650,2742,Hemispingus atropileus,wayqecha,216,Kleinothraupis_atropileus,52,7.158911326,2650,2013-08-31,243,58,7.555573571
217,130286,W13,286,W130286,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,1,0,1,0,0,0,0,0,0,4,0,0,Kleinothraupis_atropileus,5240,16_9_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2743,2742,Hemispingus atropileus,wayqecha,217,Kleinothraupis_atropileus,51,7.176187748,2743,2013-09-16,259,58,7.555573571
218,120702,W12,702,W120702,Anisognathus_igniventris,Anisognathus igniventris,Anisognathus_igniventris,Thraupidae,1,34.8345,high_montane_manu,midhigh,med,2932,1,1,0,1,0,0,0,0,0,0,3,0,0,Anisognathus_igniventris,2659,15_10_2012_wayqecha_Anisognathus igniventris,Anisognathus_igniventris,2742,NA,2742,2932,Anisognathus igniventris,wayqecha,218,Anisognathus_igniventris,36,5.223060518,2742,2012-10-15,289,40,5.462899245
219,120703,W12,703,W120703,Anisognathus_igniventris,Anisognathus igniventris,Anisognathus_igniventris,Thraupidae,1,34.8345,high_montane_manu,midhigh,med,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2660,15_10_2012_wayqecha_Anisognathus igniventris,Anisognathus_igniventris,2742,NA,2742,2932,Anisognathus igniventris,wayqecha,219,Anisognathus_igniventris,36,5.223060518,2742,2012-10-15,289,40,5.462899245
220,130287,W13,287,W130287,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,1,1,0,1,0,0,0,0,0,0,5,0,0,Kleinothraupis_atropileus,5241,16_9_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2743,2742,Hemispingus atropileus,wayqecha,220,Kleinothraupis_atropileus,51,7.176187748,2743,2013-09-16,259,58,7.555573571
221,120750,W12,750,W120750,Chlorornis_riefferii,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,48.93459016,high_montane_manu,midhigh,med,2728,1,1,0,1,0,0,0,0,0,0,6,0,0,Chlorornis_riefferii,2701,17_10_2012_wayqecha_Chlorornis riefferii,Chlorornis_riefferii,2742,NA,2742,2728,Chlorornis riefferii,wayqecha,221,Chlorornis_riefferii,43,6.149474048,2742,2012-10-17,291,49,6.446265492
222,130417,W13,417,W130417,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,high,2742,1,1,0,1,0,0,0,0,0,0,12,0,0,Kleinothraupis_atropileus,5266,2_10_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2833,2742,Hemispingus atropileus,wayqecha,222,Kleinothraupis_atropileus,46,6.897701681,2833,2013-10-02,275,58,7.555573571
223,120755,W12,755,W120755,Chlorornis_riefferii,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,48.93459016,high_montane_manu,midhigh,high,2728,1,1,0,1,0,0,0,0,0,0,1,1,1,Chlorornis_riefferii,2702,17_10_2012_wayqecha_Chlorornis riefferii,Chlorornis_riefferii,2742,NA,2742,2728,Chlorornis riefferii,wayqecha,223,Chlorornis_riefferii,43,6.149474048,2742,2012-10-17,291,49,6.446265492
224,130453,W13,453,W130453,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,high,2742,1,2,1,1,0,4,0,3,1,0,136,0,0,Kleinothraupis_atropileus,5270,12_10_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,3013,2742,Hemispingus atropileus,wayqecha,224,Kleinothraupis_atropileus,32,5.427662097,3013,2013-10-12,285,58,7.555573571
225,120764,W12,764,W120764,Myioborus_melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,11.53984848,high_montane_manu,canopy,med,2578,1,1,0,1,0,0,0,0,0,0,1,0,0,Myioborus_melanocephalus,2595,18_10_2012_wayqecha_Myioborus melanocephalus,Myioborus_melanocephalus,2681,NA,2681,2578,Myioborus melanocephalus,wayqecha,225,Myioborus_melanocephalus,56,7.790521263,2681,2012-10-18,292,69,8.183346828
226,120781,W12,781,W120781,Chlorornis_riefferii,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,48.93459016,high_montane_manu,midhigh,med,2728,1,1,0,1,0,0,0,0,0,0,9,0,0,Chlorornis_riefferii,2611,18_10_2012_wayqecha_Chlorornis riefferii,Chlorornis_riefferii,2681,NA,2681,2728,Chlorornis riefferii,wayqecha,226,Chlorornis_riefferii,45,6.237709342,2681,2012-10-18,292,49,6.446265492
227,120790,W12,790,W120790,Myioborus_melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,11.53984848,high_montane_manu,canopy,low,2578,1,1,0,1,0,0,0,0,0,0,1,0,0,Myioborus_melanocephalus,2596,18_10_2012_wayqecha_Myioborus melanocephalus,Myioborus_melanocephalus,2681,NA,2681,2578,Myioborus melanocephalus,wayqecha,227,Myioborus_melanocephalus,56,7.790521263,2681,2012-10-18,292,69,8.183346828
228,120791,W12,791,W120791,Chlorornis_riefferii,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,48.93459016,high_montane_manu,midhigh,high,2728,1,2,1,1,0,6,0,0,1,0,6,0,0,Chlorornis_riefferii,2612,18_10_2012_wayqecha_Chlorornis riefferii,Chlorornis_riefferii,2681,NA,2681,2728,Chlorornis riefferii,wayqecha,228,Chlorornis_riefferii,45,6.237709342,2681,2012-10-18,292,49,6.446265492
229,130497,W13,497,W130497,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,1,0,1,0,0,0,0,0,0,300,0,0,Kleinothraupis_atropileus,5278,20_10_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2788,2742,Hemispingus atropileus,wayqecha,229,Kleinothraupis_atropileus,51,7.176187748,2788,2013-10-20,293,58,7.555573571
230,120875,W12,875,W120875,Anisognathus_igniventris,Anisognathus igniventris,Anisognathus_igniventris,Thraupidae,1,34.8345,high_montane_manu,midhigh,med,2932,1,1,0,1,0,0,0,0,0,0,1,0,1,Anisognathus_igniventris,2357,25_10_2012_wayqecha_Anisognathus igniventris,Anisognathus_igniventris,2973,NA,2973,2932,Anisognathus igniventris,wayqecha,230,Anisognathus_igniventris,35,5.199170478,2973,2012-10-25,299,40,5.462899245
231,130488,W13,488,W130488,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5276,20_10_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2788,2742,Hemispingus atropileus,wayqecha,231,Kleinothraupis_atropileus,51,7.176187748,2788,2013-10-20,293,58,7.555573571
232,130826,W13,826,W130826,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,low,2742,1,1,0,1,0,0,0,0,0,0,515,0,0,Kleinothraupis_atropileus,5311,20_11_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2742,2742,Hemispingus atropileus,wayqecha,232,Kleinothraupis_atropileus,51,7.176187748,2742,2013-11-20,324,58,7.555573571
233,130824,W13,824,W130824,Hemispingus_atropileus,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,20.552,high_montane_manu,understory,med,2742,1,1,0,1,0,0,0,0,0,0,41,0,0,Kleinothraupis_atropileus,5310,20_11_2013_wayqecha_Hemispingus atropileus,Kleinothraupis_atropileus,NA,NA,2742,2742,Hemispingus atropileus,wayqecha,233,Kleinothraupis_atropileus,51,7.176187748,2742,2013-11-20,324,58,7.555573571
234,110028,SP11,28,SP110028,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,med,1515,1,2,1,1,0,1,0,0,1,0,5,0,0,Sphenopsis_melanotis,4250,12_9_2011_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1383,1515,Hemispingus melanotis,san_pedro,234,Sphenopsis_melanotis,61,6.811197435,1383,2011-09-12,255,72,7.648793343
235,110124,SP11,124,SP110124,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,med,1515,1,1,0,1,0,0,0,0,0,0,1,0,0,Sphenopsis_melanotis,4254,1_10_2011_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1362,1515,Hemispingus melanotis,san_pedro,235,Sphenopsis_melanotis,62,6.854675696,1362,2011-10-01,274,72,7.648793343
236,121016,W12,1016,W121016,Chlorornis_riefferii,Chlorornis riefferii,Chlorornis_riefferii,Thraupidae,1,48.93459016,high_montane_manu,midhigh,high,2728,1,1,0,1,0,0,0,0,0,0,15,0,0,Chlorornis_riefferii,2454,20_11_2012_wayqecha_Chlorornis riefferii,Chlorornis_riefferii,2650,NA,2650,2728,Chlorornis riefferii,wayqecha,236,Chlorornis_riefferii,45,6.237709342,2650,2012-11-20,325,49,6.446265492
237,121048,W12,1048,W121048,Arremon_torquatus,Arremon torquatus,Arremon_torquatus,Emberizidae,1,42.28636364,high_montane_manu,undersory-midhigh,high,2742,1,2,1,1,0,39,15,10,14,0,81,0,0,Arremon_torquatus,2482,21_11_2012_wayqecha_Arremon torquatus,Arremon_torquatus,2650,NA,2650,2742,Arremon torquatus,wayqecha,237,Arremon_torquatus,10,0.555642463,2650,2012-11-21,326,10,0.555642463
238,121047,W12,1047,W121047,Arremon_torquatus,Arremon torquatus,Arremon_torquatus,Emberizidae,1,42.28636364,high_montane_manu,undersory-midhigh,low,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2481,21_11_2012_wayqecha_Arremon torquatus,Arremon_torquatus,2650,NA,2650,2742,Arremon torquatus,wayqecha,238,Arremon_torquatus,10,0.555642463,2650,2012-11-21,326,10,0.555642463
239,120055,SP12,55,SP120055,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,low,1515,1,1,0,1,0,0,0,0,0,0,2,0,0,Sphenopsis_melanotis,4579,25_6_2012_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1387,1515,Hemispingus melanotis,san_pedro,239,Sphenopsis_melanotis,62,6.866752991,1387,2012-06-25,177,72,7.648793343
240,121090,W12,1090,W121090,Myioborus_melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,11.53984848,high_montane_manu,canopy,low,2578,1,1,0,1,0,0,0,0,0,0,5,0,0,Myioborus_melanocephalus,2499,24_11_2012_wayqecha_Myioborus melanocephalus,Myioborus_melanocephalus,2542,NA,2542,2578,Myioborus melanocephalus,wayqecha,240,Myioborus_melanocephalus,57,7.73692164,2542,2012-11-24,329,69,8.183346828
241,121215,SP12,1215,SP121215,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,med,1515,1,2,1,1,0,7,2,1,4,0,26,0,0,Sphenopsis_melanotis,4645,23_10_2012_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1418,1515,Hemispingus melanotis,san_pedro,241,Sphenopsis_melanotis,63,6.92557652,1418,2012-10-23,297,72,7.648793343
242,121041,W12,1041,W121041,Mecocerculus_stictopterus,Mecocerculus stictopterus,Mecocerculus_stictopterus,Tyrannidae,1,10.18833333,high_montane_manu,midhigh-canopy,med,2739,1,1,0,1,0,0,0,0,0,0,1,0,0,Mecocerculus_stictopterus,2469,21_11_2012_wayqecha_Mecocerculus stictopterus,Mecocerculus_stictopterus,2650,NA,2650,2739,Mecocerculus stictopterus,wayqecha,242,Mecocerculus_stictopterus,56,8.356397844,2650,2012-11-21,326,65,8.70661462
243,121136,W12,1136,W121136,Myioborus_melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,11.53984848,high_montane_manu,canopy,med,2578,1,1,0,1,0,0,0,0,0,0,12,0,0,Myioborus_melanocephalus,2521,28_11_2012_wayqecha_Myioborus melanocephalus,Myioborus_melanocephalus,2521,NA,2521,2578,Myioborus melanocephalus,wayqecha,243,Myioborus_melanocephalus,55,7.563538819,2521,2012-11-28,333,69,8.183346828
244,121161,W12,1161,W121161,Myioborus_melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,11.53984848,high_montane_manu,canopy,med,2578,1,2,1,1,0,1,0,1,0,0,23,0,0,Myioborus_melanocephalus,2545,2_12_2012_wayqecha_Myioborus melanocephalus,Myioborus_melanocephalus,2521,NA,2521,2578,Myioborus melanocephalus,wayqecha,244,Myioborus_melanocephalus,55,7.563538819,2521,2012-12-02,337,69,8.183346828
245,130157,P13,157,P130157,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,low,421,1,1,0,1,0,0,0,0,0,0,3,0,0,Thamnomanes_ardesiacus,2954,5_9_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes_ardesiacus,398,NA,398,421,Thamnomanes ardesiacus,pantiacolla,245,Thamnomanes_ardesiacus,48,4.541416425,398,2013-09-05,248,67,5.552660458
246,130050,P13,50,P130050,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,low,421,1,1,0,1,0,0,0,0,0,0,10,0,0,Thamnomanes_ardesiacus,2906,28_8_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes_ardesiacus,432,NA,432,421,Thamnomanes ardesiacus,pantiacolla,246,Thamnomanes_ardesiacus,64,5.429327124,432,2013-08-28,240,67,5.552660458
247,130047,P13,47,P130047,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,low,421,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2893,27_8_2013_pantiacolla_Thamnomanes ardesiacus,Thamnomanes_ardesiacus,432,NA,432,421,Thamnomanes ardesiacus,pantiacolla,247,Thamnomanes_ardesiacus,64,5.429327124,432,2013-08-27,239,67,5.552660458
248,130025,P13,25,P130025,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,4,0,0,Myrmotherula_axillaris,2886,27_8_2013_pantiacolla_Myrmotherula axillaris,Myrmotherula_axillaris,432,NA,432,415,Myrmotherula axillaris,pantiacolla,248,Myrmotherula_axillaris,87,7.503515061,432,2013-08-27,239,95,7.661990829
249,121361,SP12,1361,SP121361,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,med,1515,1,1,0,1,0,0,0,0,0,0,35,0,0,Sphenopsis_melanotis,4658,16_11_2012_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1449,1515,Hemispingus melanotis,san_pedro,249,Sphenopsis_melanotis,62,6.880121975,1449,2012-11-16,321,72,7.648793343
250,130259,P13,259,P130259,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,14,1,1,Myrmotherula_axillaris,3002,10_9_2013_pantiacolla_Myrmotherula axillaris,Myrmotherula_axillaris,410,NA,410,415,Myrmotherula axillaris,pantiacolla,250,Myrmotherula_axillaris,82,7.285083689,410,2013-09-10,253,95,7.661990829
251,130233,P13,233,P130233,Lanio_versicolor,Lanio versicolor,Lanio_versicolor,Thraupidae,1,19.76205128,lowland_manu,canopy,low,438,1,2,1,1,0,2,0,1,1,0,3,0,0,Lanio_versicolor,2995,7_9_2013_pantiacolla_Lanio versicolor,Lanio_versicolor,398,NA,398,438,Lanio versicolor,pantiacolla,251,Lanio_versicolor,54,6.320564597,398,2013-09-07,250,96,9.571115041
252,13113,SP13,113,SP13113,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,med,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5107,22_9_2013_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1336,1515,Hemispingus melanotis,san_pedro,252,Sphenopsis_melanotis,62,6.788499226,1336,2013-09-22,265,72,7.648793343
253,130628,P13,628,P130628,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,low,600,1,1,1,0,0,1,0,0,1,0,0,0,0,NA,3158,3_10_2013_pantiacolla_Chlorothraupis carmioli,Chlorothraupis_carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla,253,Chlorothraupis_carmioli,55,4.792229977,600,2013-10-03,276,60,5.179619391
254,13006,SP13,6,SP13006,Anabacerthia_striaticollis,Anabacerthia striaticollis,Anabacerthia_striaticollis,Furnariidae,1,24.58886525,montane_manu,midhigh,low,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3417,10_9_2013_san_pedro_Anabacerthia striaticollis,Anabacerthia_striaticollis,1362,NA,1362,1397,Anabacerthia striaticollis,san_pedro,254,Anabacerthia_striaticollis,67,8.122886626,1362,2013-09-10,253,78,8.768245732
255,120056,TL12,56,TL120056,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,montane_manu,understory,low,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4690,29_10_2012_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,1514,1515,Hemispingus melanotis,san_pedro,255,Sphenopsis_melanotis,64,7.216723282,1514,2012-10-29,303,72,7.648793343
256,130063,W13,63,W130063,Pyrrhomyias_cinnamomeus,Pyrrhomyias cinnamomeus,Pyrrhomyias_cinnamomeus,Tyrannidae,1,11.10103448,high_montane_manu,understory,med,2324,1,1,0,1,0,0,0,0,0,0,3,1,1,Pyrrhomyias_cinnamomeus,3723,26_8_2013_wayqecha_Pyrrhomyias cinnamomeus,Pyrrhomyias_cinnamomeus,2726,NA,2726,2324,Pyrrhomyias cinnamomeus,wayqecha,256,Pyrrhomyias_cinnamomeus,61,6.677055621,2726,2013-08-26,238,102,8.938209634
257,120059,TU12,59,TU120059,Hemispingus_melanotis,Sphenopsis melanotis,Sphenopsis_melanotis,Thraupidae,1,18.04464286,high_montane_manu,understory,low,1515,1,1,0,1,0,0,0,0,0,0,2,0,0,Sphenopsis_melanotis,4715,16_10_2012_san_pedro_Hemispingus melanotis,Sphenopsis_melanotis,NA,NA,2728,1515,Hemispingus melanotis,san_pedro,257,Sphenopsis_melanotis,15,2.085641479,2728,2012-10-16,290,72,7.648793343
258,130118,W13,118,W130118,Arremon_torquatus,Arremon torquatus,Arremon_torquatus,Emberizidae,1,42.28636364,high_montane_manu,undersory-midhigh,low,2742,1,1,1,0,0,1,0,1,0,0,0,0,0,NA,3748,29_8_2013_wayqecha_Arremon torquatus,Arremon_torquatus,2650,NA,2650,2742,Arremon torquatus,wayqecha,258,Arremon_torquatus,10,0.555642463,2650,2013-08-29,241,10,0.555642463
