Host.Family,BLFamilyLatin,species_clean,species_jetz,foraging_cat,elevation_cat,TipLabel,Full_Label,sociality,keycol,valuecol
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,VC120089,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,VC120108,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,montane_manu,Mionectes_olivaceus,SP121114,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,montane_manu,Mionectes_olivaceus,SP121171,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,montane_manu,Mionectes_olivaceus,SP121239,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P110094,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P110243,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P115919,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116068,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116110,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116183,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116186,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116233,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116441,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116485,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P116487,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,P130372,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,VC120088,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,VC120089,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,lowland_manu,Mionectes_olivaceus,VC120108,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,montane_manu,Mionectes_olivaceus,SP121114,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,montane_manu,Mionectes_olivaceus,SP121171,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,understory,montane_manu,Mionectes_olivaceus,SP121239,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,M625,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,V91,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110185,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P115958,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P116148,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,other_iquitos,Mionectes_oleagineus,2103,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110312,1,ectos_binomial,Myrsidea_oleaginei?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,other_iquitos,Mionectes_oleagineus,3808,1,ectos_binomial,Rallicola_new sp?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,M625,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,V91,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110185,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P115958,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P116148,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,other_iquitos,Mionectes_oleagineus,2103,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110312,1,ectos_binomial2,Philopteridae_new sp?
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,other_iquitos,Mionectes_oleagineus,3808,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,M625,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,V91,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110185,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P115958,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P116148,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,other_iquitos,Mionectes_oleagineus,2103,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110312,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,undersory-midhigh,other_iquitos,Mionectes_oleagineus,3808,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110055,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110138,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110192,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115906,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115944,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115959,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116004,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116019,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116094,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116112,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115960,1,ectos_binomial,Myrsidea_(oleaginei/olivacei?)
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110399,1,ectos_binomial,Philopteridae_new sp?
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110420,1,ectos_binomial,unknown eggs_unknown eggs
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110055,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110138,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110192,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115906,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115944,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115959,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116004,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116019,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116094,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116112,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115960,1,ectos_binomial2,Menoponidae_new sp?
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110399,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110420,1,ectos_binomial2,Philopteridae_new sp?
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110055,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110138,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110192,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115906,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115944,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115959,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116004,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116019,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116094,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P116112,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P115960,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110399,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,midhigh,lowland_manu,Mionectes_macconnelli,P110420,1,ectos_binomial3,_
Bucconidae,Bucconidae,Micromonacha lanceolata,Micromonacha lanceolata,ground-midhigh,other_iquitos,Micromonacha_lanceolata,1582,0,ectos_binomial,Brueelia?_new sp?
Bucconidae,Bucconidae,Micromonacha lanceolata,Micromonacha lanceolata,ground-midhigh,other_iquitos,Micromonacha_lanceolata,1582,0,ectos_binomial2,_
Bucconidae,Bucconidae,Micromonacha lanceolata,Micromonacha lanceolata,ground-midhigh,other_iquitos,Micromonacha_lanceolata,1582,0,ectos_binomial3,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,other_iquitos,Manacus_manacus,897,0,ectos_binomial,Myrsidea_pessimalis?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,V90,0,ectos_binomial,Philopterus_bruneri?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,M866,0,ectos_binomial,Ricinus_pessimalis?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,M867,0,ectos_binomial,Ricinus_pessimalis?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,V808,0,ectos_binomial,Ricinus_pessimalis?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,other_iquitos,Manacus_manacus,890,0,ectos_binomial,Ricinus_pessimalis?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,other_iquitos,Manacus_manacus,897,0,ectos_binomial2,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,V90,0,ectos_binomial2,Ricinus_pessimalis?
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,M866,0,ectos_binomial2,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,M867,0,ectos_binomial2,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,V808,0,ectos_binomial2,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,other_iquitos,Manacus_manacus,890,0,ectos_binomial2,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,other_iquitos,Manacus_manacus,897,0,ectos_binomial3,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,V90,0,ectos_binomial3,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,M866,0,ectos_binomial3,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,M867,0,ectos_binomial3,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,lowland_iquitos,Manacus_manacus,V808,0,ectos_binomial3,_
Pipridae,Pipridae,Manacus manacus,Manacus manacus,understory,other_iquitos,Manacus_manacus,890,0,ectos_binomial3,_
Bucconidae,Bucconidae,Malacoptila semicincta,Malacoptila semicincta,ground-midhigh,lowland_manu,Malacoptila_semicincta,P121372,0,ectos_binomial,Picicola?_osheai?
Bucconidae,Bucconidae,Malacoptila semicincta,Malacoptila semicincta,ground-midhigh,lowland_manu,Malacoptila_semicincta,P121372,0,ectos_binomial2,_
Bucconidae,Bucconidae,Malacoptila semicincta,Malacoptila semicincta,ground-midhigh,lowland_manu,Malacoptila_semicincta,P121372,0,ectos_binomial3,_
Bucconidae,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,undersory-midhigh,montane_manu,Malacoptila_fulvogularis,SP121189,1,ectos_binomial,Picicola?_(osheai/striata)
Bucconidae,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,undersory-midhigh,montane_manu,Malacoptila_fulvogularis,SP121189,1,ectos_binomial2,_
Bucconidae,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,undersory-midhigh,montane_manu,Malacoptila_fulvogularis,SP121189,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP121038,1,ectos_binomial,Menoponidae?_Myrsidea leptopogoni?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP110044,1,ectos_binomial,Myrsidea_leptopogoni?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP110340,1,ectos_binomial,Myrsidea_leptopogoni?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120662,1,ectos_binomial,Myrsidea_leptopogoni?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120767,1,ectos_binomial,Myrsidea_leptopogoni?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP121091,1,ectos_binomial,Myrsidea_leptopogoni?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120093,1,ectos_binomial,Philopterus s.l.?_new sp? (Tyranniphilopterus?)
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP121038,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP110044,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP110340,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120662,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120767,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP121091,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120093,1,ectos_binomial2,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP121038,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP110044,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP110340,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120662,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120767,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP121091,1,ectos_binomial3,_
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,midhigh,montane_manu,Leptopogon_superciliaris,SP120093,1,ectos_binomial3,_
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P110129,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P110406,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P115912,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P116225,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P120659,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P121030,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P121606,1,ectos_binomial,Myrsidea_(leptopogoni or contopi or new?)
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P120679,1,ectos_binomial,Philopteridae_new sp?
"Tyrannidae
",Tyrannidae,Leptopogon amaurocephalus,Leptopogon amaurocephalus,undersory-midhigh,lowland_manu,Leptopogon_amaurocephalus,P110129,1,ectos_binomial2,_
