Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Group,Mite.Group2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P110325,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P115942,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P116120,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P130060,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P130067,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,Oribatida,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P115993,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Trombiculid,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P115945,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Unknown,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P110418,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P110296,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P110325,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P115942,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P116120,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P130060,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P130067,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Feather,Oribatida,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P115993,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Trombiculid,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P115945,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnophilus schistaceus,Thamnophilus schistaceus,Unknown,,1,midhigh,lowland_manu,Thamnophilus_schistaceus,P110418,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P110128,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116000,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116038,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116360,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116467,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120916,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120921,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120923,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120924,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,Mesostigmatid,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P115979,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P110128,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116000,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116038,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116360,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P116467,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120916,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120921,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120923,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P120924,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes schistogynus,Thamnomanes schistogynus,Feather,Mesostigmatid,1,midhigh,lowland_manu,Thamnomanes_schistogynus,P115979,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P110073,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P110297,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P116154,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P116163,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P116246,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P130050,Mite.Genus,
"Thamnophilidae
",Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P130157,Mite.Genus,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P110073,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P110297,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P116154,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P116163,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P116246,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P130050,Mite.Genus2,
"Thamnophilidae
",Thamnophilidae,Thamnomanes ardesiacus,Thamnomanes ardesiacus,Feather,,1,midhigh,lowland_manu,Thamnomanes_ardesiacus,P130157,Mite.Genus2,
Trochilidae,Trochilidae,Thalurania furcata,Thalurania furcata,Feather,,0,other,lowland_manu,Thalurania_furcata,P116223,Mite.Genus,
Trochilidae,Trochilidae,Thalurania furcata,Thalurania furcata,Feather,,0,other,lowland_manu,Thalurania_furcata,P116223,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_iquitos,Terenotriccus_erythrurus,M560,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_iquitos,Terenotriccus_erythrurus,V466,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_iquitos,Terenotriccus_erythrurus,V756,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P110088,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P110100,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P110294,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P115948,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P120744,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P121580,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,3609,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,3810,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,4182,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,4281,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,968,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Mesostigmatid,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,3576,Mite.Genus,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_iquitos,Terenotriccus_erythrurus,M560,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_iquitos,Terenotriccus_erythrurus,V466,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_iquitos,Terenotriccus_erythrurus,V756,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P110088,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P110100,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P110294,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P115948,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P120744,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,lowland_manu,Terenotriccus_erythrurus,P121580,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,3609,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,3810,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,4182,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,4281,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Feather,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,968,Mite.Genus2,
"Tityridae
",Tyrannidae,Terenotriccus erythrurus,Terenotriccus erythrurus,Mesostigmatid,,1,midhigh,other_iquitos,Terenotriccus_erythrurus,3576,Mite.Genus2,
Thraupidae,Thraupidae,Tangara schrankii,Tangara schrankii,Feather,,1,midhigh,lowland_manu,Tangara_schrankii,P110137,Mite.Genus,
Thraupidae,Thraupidae,Tangara schrankii,Tangara schrankii,Feather,,1,midhigh,lowland_manu,Tangara_schrankii,P110373,Mite.Genus,
Thraupidae,Thraupidae,Tangara schrankii,Tangara schrankii,Feather,Oribatida,1,midhigh,lowland_manu,Tangara_schrankii,P121575,Mite.Genus,
Thraupidae,Thraupidae,Tangara schrankii,Tangara schrankii,Feather,,1,midhigh,lowland_manu,Tangara_schrankii,P110137,Mite.Genus2,
Thraupidae,Thraupidae,Tangara schrankii,Tangara schrankii,Feather,,1,midhigh,lowland_manu,Tangara_schrankii,P110373,Mite.Genus2,
Thraupidae,Thraupidae,Tangara schrankii,Tangara schrankii,Feather,Oribatida,1,midhigh,lowland_manu,Tangara_schrankii,P121575,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP110023,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP120072,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP120787,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP121104,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP121138,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP121308,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,TL120104,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,Mesostigmatid,1,midhigh,montane_manu,Tangara_arthus,SP121081,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,Oribatida,1,midhigh,montane_manu,Tangara_arthus,SP120666,Mite.Genus,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP110023,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP120072,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP120787,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP121104,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP121138,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,SP121308,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,,1,midhigh,montane_manu,Tangara_arthus,TL120104,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,Mesostigmatid,1,midhigh,montane_manu,Tangara_arthus,SP121081,Mite.Genus2,
Thraupidae,Thraupidae,Tangara arthus,Tangara arthus,Feather,Oribatida,1,midhigh,montane_manu,Tangara_arthus,SP120666,Mite.Genus2,
Furnariidae,Furnariidae,Synallaxis cabanisi,Synallaxis cabanisi,Feather,,0,understory,lowland_manu,Synallaxis_cabanisi,P110174,Mite.Genus,
Furnariidae,Furnariidae,Synallaxis cabanisi,Synallaxis cabanisi,Feather,,0,understory,lowland_manu,Synallaxis_cabanisi,P110174,Mite.Genus2,
Thraupidae,Emberizidae,Sporophila nigricollis,Sporophila nigricollis,Feather,,0,understory,montane_manu,Sporophila_nigricollis,SP110164,Mite.Genus,
Thraupidae,Emberizidae,Sporophila nigricollis,Sporophila nigricollis,Feather,,0,understory,montane_manu,Sporophila_nigricollis,SP110196,Mite.Genus,
Thraupidae,Emberizidae,Sporophila nigricollis,Sporophila nigricollis,Feather,,0,understory,montane_manu,Sporophila_nigricollis,SP110164,Mite.Genus2,
Thraupidae,Emberizidae,Sporophila nigricollis,Sporophila nigricollis,Feather,,0,understory,montane_manu,Sporophila_nigricollis,SP110196,Mite.Genus2,
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,Feather,,1,understory,lowland_manu,Simoxenops_ucayalae,P115937,Mite.Genus,
"Furnariidae
",Furnariidae,Syndactyla ucayalae,Simoxenops ucayalae,Feather,,1,understory,lowland_manu,Simoxenops_ucayalae,P115937,Mite.Genus2,
"Ramphastidae
",Ramphastidae,Selenidera reinwardtii,Selenidera reinwardtii,Feather,,0,other,lowland_iquitos,Selenidera_reinwardtii,V1102,Mite.Genus,
"Ramphastidae
",Ramphastidae,Selenidera reinwardtii,Selenidera reinwardtii,Feather,,0,other,lowland_iquitos,Selenidera_reinwardtii,V1102,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_iquitos,Sclerurus_caudacutus,V1198,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P110342,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P115901,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P120781,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P121367,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P130442,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P131053,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P131067,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Mesostigmatid,Feather,0,ground,lowland_manu,Sclerurus_caudacutus,P110171,Mite.Genus,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_iquitos,Sclerurus_caudacutus,V1198,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P110342,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P115901,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P120781,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P121367,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P130442,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P131053,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Feather,,0,ground,lowland_manu,Sclerurus_caudacutus,P131067,Mite.Genus2,
"Furnariidae
",Furnariidae,Sclerurus caudacutus,Sclerurus caudacutus,Mesostigmatid,Feather,0,ground,lowland_manu,Sclerurus_caudacutus,P110171,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmelastes leucostigma,Schistocichla leucostigma,Feather,,0,ground,lowland_iquitos,Schistocichla_leucostigma,V771,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmelastes leucostigma,Schistocichla leucostigma,Feather,Trombiculid,0,ground,other_iquitos,Schistocichla_leucostigma,835,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmelastes leucostigma,Schistocichla leucostigma,Feather,,0,ground,lowland_iquitos,Schistocichla_leucostigma,V771,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmelastes leucostigma,Schistocichla leucostigma,Feather,Trombiculid,0,ground,other_iquitos,Schistocichla_leucostigma,835,Mite.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,Feather,,0,understory,lowland_manu,Schiffornis_turdina,P116187,Mite.Genus,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,Feather,Trombiculid,0,understory,lowland_manu,Schiffornis_turdina,P116262,Mite.Genus,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,Feather,,0,understory,lowland_manu,Schiffornis_turdina,P116187,Mite.Genus2,
Tityridae,Cotingidae,Schiffornis turdina,Schiffornis turdina,Feather,Trombiculid,0,understory,lowland_manu,Schiffornis_turdina,P116262,Mite.Genus2,
Thraupidae,Cardinalidae,Saltator maximus,Saltator maximus,Feather,Oribatida,1,other,lowland_manu,Saltator_maximus,P110424,Mite.Genus,
