"","species_clean","detections_flocks","NO.","Collection","Sample.label","Sample.No...","Full_Label","Powder.lvl","species_binomial","Order","Family","Lice","Mites","Ticks","Other","Host.Family","Order2","Date.of.collection","Country","Province","Locality","Altitude","mass_tidy","bill_tidy","wing_tidy","tail_tidy","wing_index_tidy","tarsus_tidy","sociality","ForStrat_ground","ForStrat_understory","ForStrat_midhigh","ForStrat_canopy","species_jetz","WJSpecID","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","foraging_cat","elevation_cat","sample"
"1129","Ceratopipra chloromeros",0,1069,"JEJ","P11","210","P110210","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110210"
"1130","Ceratopipra chloromeros",0,1069,"JEJ","P11","210","P110210","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110210"
"1131","Ceratopipra chloromeros",0,1069,"JEJ","P11","210","P110210","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110210"
"1132","Platyrinchus coronatus",0,1072,"JEJ","P11","227","P110227","low","Platyrinchus_coronatus","Passeriformes","Tyrannidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,9.838095238,6.746521739,55.08695652,24.5,22.4,13.2,0,0,80,20,0,"Platyrinchus coronatus",5976,"Platyrinchus_coronatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Golden-crowned Spadebill","bow05976","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu","110227"
"1133","Ceratopipra chloromeros",0,1076,"JEJ","P11","246","P110246","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110246"
"1134","Ceratopipra chloromeros",0,1076,"JEJ","P11","246","P110246","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110246"
"1135","Ceratopipra chloromeros",0,1076,"JEJ","P11","246","P110246","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110246"
"1136","Ceratopipra chloromeros",0,1076,"JEJ","P11","246","P110246","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110246"
"1137","Ceratopipra chloromeros",0,1076,"JEJ","P11","246","P110246","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110246"
"1138","Ceratopipra chloromeros",0,1076,"JEJ","P11","246","P110246","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110246"
"1139","Oneillornis salvini",0,1077,"JEJ","P11","256","P110256","low","Oneillornis_salvini","Passeriformes","Thamnophilidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,"Gymnopithys salvini",6602,"Gymnopithys_salvini","Thamnophilidae","Antbirds","Antbirds","White-throated Antbird","bow06602","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","ground","lowland_manu","110256"
"1140","Platyrinchus coronatus",0,1079,"JEJ","P11","268","P110268","low","Platyrinchus_coronatus","Passeriformes","Tyrannidae",0,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,9.838095238,6.746521739,55.08695652,24.5,22.4,13.2,0,0,80,20,0,"Platyrinchus coronatus",5976,"Platyrinchus_coronatus","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Golden-crowned Spadebill","bow05976","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","understory","lowland_manu","110268"
"1141","Ceratopipra chloromeros",0,1083,"JEJ","P11","278","P110278","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110278"
"1142","Ceratopipra chloromeros",0,1083,"JEJ","P11","278","P110278","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110278"
"1143","Ceratopipra chloromeros",0,1083,"JEJ","P11","278","P110278","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110278"
"1144","Ceratopipra chloromeros",0,1083,"JEJ","P11","278","P110278","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110278"
"1145","Ceratopipra chloromeros",0,1083,"JEJ","P11","278","P110278","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110278"
"1146","Ceratopipra chloromeros",0,1083,"JEJ","P11","278","P110278","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110278"
"1147","Oneillornis salvini",0,1085,"JEJ","P11","293","P110293","med","Oneillornis_salvini","Passeriformes","Thamnophilidae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,25.86508475,11.39172727,71.90677966,45.1,16.5,25.5,0,60,40,0,0,"Gymnopithys salvini",6602,"Gymnopithys_salvini","Thamnophilidae","Antbirds","Antbirds","White-throated Antbird","bow06602","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","ground","lowland_manu","110293"
"1148","Catharus ustulatus",0,1087,"JEJ","P11","295","P110295","med","Catharus_ustulatus","Passeriformes","Turdidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,27.51957672,8.9580625,97.05208333,68.3,31.8,29.6,0,50,50,0,0,"Catharus ustulatus",8906,"Catharus_ustulatus","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","Swainson's Thrush","bow08906","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","ground-understory","lowland_manu","110295"
"1149","Campylopterus largipennis",0,1099,"JEJ","P11","330","P110330","low","Campylopterus_largipennis","Apodiformes","Trochilidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,8.337727273,24.65652174,72.57692308,47,61.1,5.6,0,0,40,60,0,"Campylopterus largipennis",2503,"Campylopterus_largipennis","Trochilidae","Hummingbirds","Hummingbirds","Grey-breasted Sabrewing","bow02503","BL3","Trochilidae","Hummingbirds",79,"APODIFORMES","NONPASSERIFORMES","NONPASSERIFORMES","midhigh","lowland_manu","110330"
"1150","Turdus albicollis",0,1103,"JEJ","P11","334","P110334","med","Turdus_albicollis","Passeriformes","Turdidae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,50.02123288,11.26238806,104.8428571,90,21.2,30,0,80,0,20,0,"Turdus albicollis",9003,"Turdus_albicollis","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","White-necked Thrush","bow09003","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","ground","lowland_manu","110334"
"1151","Ceratopipra chloromeros",0,1108,"JEJ","P11","356","P110356","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110356"
"1152","Ceratopipra chloromeros",0,1108,"JEJ","P11","356","P110356","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110356"
"1153","Ceratopipra chloromeros",0,1108,"JEJ","P11","356","P110356","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110356"
"1154","Ceratopipra chloromeros",0,1108,"JEJ","P11","356","P110356","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110356"
"1155","Ceratopipra chloromeros",0,1108,"JEJ","P11","356","P110356","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110356"
"1156","Ceratopipra chloromeros",0,1108,"JEJ","P11","356","P110356","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110356"
"1157","Ceratopipra chloromeros",0,1109,"JEJ","P11","357","P110357","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110357"
"1158","Ceratopipra chloromeros",0,1109,"JEJ","P11","357","P110357","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110357"
"1159","Ceratopipra chloromeros",0,1109,"JEJ","P11","357","P110357","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110357"
"1160","Ceratopipra chloromeros",0,1109,"JEJ","P11","357","P110357","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110357"
"1161","Ceratopipra chloromeros",0,1109,"JEJ","P11","357","P110357","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110357"
"1162","Ceratopipra chloromeros",0,1109,"JEJ","P11","357","P110357","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110357"
"1163","Ceratopipra chloromeros",0,1111,"JEJ","P11","360","P110360","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110360"
"1164","Ceratopipra chloromeros",0,1111,"JEJ","P11","360","P110360","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110360"
"1165","Ceratopipra chloromeros",0,1111,"JEJ","P11","360","P110360","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110360"
"1166","Ceratopipra chloromeros",0,1111,"JEJ","P11","360","P110360","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110360"
"1167","Ceratopipra chloromeros",0,1111,"JEJ","P11","360","P110360","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110360"
"1168","Ceratopipra chloromeros",0,1111,"JEJ","P11","360","P110360","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110360"
"1169","Ceratopipra chloromeros",0,1112,"JEJ","P11","361","P110361","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110361"
"1170","Ceratopipra chloromeros",0,1112,"JEJ","P11","361","P110361","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110361"
"1171","Ceratopipra chloromeros",0,1112,"JEJ","P11","361","P110361","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110361"
"1172","Ceratopipra chloromeros",0,1112,"JEJ","P11","361","P110361","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110361"
"1173","Ceratopipra chloromeros",0,1112,"JEJ","P11","361","P110361","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110361"
"1174","Ceratopipra chloromeros",0,1112,"JEJ","P11","361","P110361","low","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110361"
"1175","Automolus subulatus",0,1118,"JEJ","P11","376","P110376","low","Automolus_subulatus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,28.85,15.55466667,78.23529412,69.3,19,20.1,1,0,50,50,0,"Hyloctistes subulatus",6829,"Hyloctistes_subulatus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Striped Woodhaunter","bow06829","BL3","Furnariidae","Ovenbirds",110,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110376"
"1176","Neoctantes niger",0,1119,"JEJ","P11","386","P110386","low","Neoctantes_niger","Passeriformes","Thamnophilidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,35.6,12.525,77.5,54.3,10.7,23.9,0,0,30,70,0,"Neoctantes niger",6445,"Neoctantes_niger","Thamnophilidae","Antbirds","Antbirds","Black Bushbird","bow06445","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","midhigh","lowland_manu","110386"
"1177","Catharus ustulatus",0,1120,"JEJ","P11","392","P110392","low","Catharus_ustulatus","Passeriformes","Turdidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,27.51957672,8.9580625,97.05208333,68.3,31.8,29.6,0,50,50,0,0,"Catharus ustulatus",8906,"Catharus_ustulatus","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","Swainson's Thrush","bow08906","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","ground-understory","lowland_manu","110392"
"1178","Catharus ustulatus",0,1124,"JEJ","P11","402","P110402","low","Catharus_ustulatus","Passeriformes","Turdidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,27.51957672,8.9580625,97.05208333,68.3,31.8,29.6,0,50,50,0,0,"Catharus ustulatus",8906,"Catharus_ustulatus","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","Swainson's Thrush","bow08906","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","ground-understory","lowland_manu","110402"
"1179","Cyanoloxia cyanoides",0,1126,"JEJ","P11","405","P110405","med","Cyanoloxia_cyanoides","Passeriformes","Cardinalidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,26.23404255,13.61864865,76.72093023,66.8,13.8,21.1,1,70,30,0,0,"Cyanocompsa cyanoides",13305,"Cyanocompsa_cyanoides","P12","Cardinals, Allies","Cardinals, Allies","Blue-black Grosbeak","bow13305","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","ground","lowland_manu","110405"
"1180","Ceratopipra chloromeros",0,1127,"JEJ","P11","412","P110412","high","Ceratopipra _chloromeros","Passeriformes","Pipridae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,16.72324324,6.88341853,61.36391437,26.2,18.5,15.9,1,0,50,50,0,"Pipra chloromeros",6342,"Pipra_chloromeros","Pipridae","Manakins","Manakins","Round-tailed Manakin","bow06342","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","undersory-midhigh","lowland_manu","110412"
