,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species.x,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,species.y,degree,w_degree,degree_species,w_degree_species,elevation.y
183,Iridosornis_jelskii,130898,W13,898,W130898,Iridosornis jelskii,Iridosornis_jelskii,Thraupidae,1,high_montane_manu,understory,high,1,2,1,1,0,19,10,6,3,0,115,0,0,Iridosornis_jelskii,28_11_2013_wayqecha_Iridisornis jelskii,NA,Iridosornis_jelskii,2859,NA,2995,Iridisornis jelskii,wayqecha,28,11,2013,2013-11-28,NA,2013-11-28,332,21.27,NA,20.34714286,0.92285714,Iridosornis_jelskii,21,2.483555611,23,2.685575813,2995
184,Iridosornis_jelskii,120878,W12,878,W120878,Iridosornis jelskii,Iridosornis_jelskii,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25_10_2012_wayqecha_Iridisornis jelskii,NA,Iridosornis_jelskii,2859,NA,2973,Iridisornis jelskii,wayqecha,25,10,2012,2012-10-25,NA,2012-10-25,299,24.54,NA,20.34714286,4.19285714,Iridosornis_jelskii,21,2.483555611,23,2.685575813,2973
185,Iridosornis_jelskii,130360,W13,360,W130360,Iridosornis jelskii,Iridosornis_jelskii,Thraupidae,1,high_montane_manu,understory,high,1,1,1,0,0,2,1,0,1,0,0,0,0,NA,28_9_2013_wayqecha_Iridisornis jelskii,NA,Iridosornis_jelskii,2859,NA,2742,Iridisornis jelskii,wayqecha,28,9,2013,2013-09-28,NA,2013-09-28,271,26.68,NA,20.34714286,6.33285714,Iridosornis_jelskii,21,2.198396326,23,2.685575813,2742
186,Iridosornis_jelskii,130676,W13,676,W130676,Iridosornis jelskii,Iridosornis_jelskii,Thraupidae,1,high_montane_manu,understory,low,1,2,1,1,0,8,3,0,0,0,41,0,0,Iridosornis_jelskii,12_11_2013_wayqecha_Iridisornis jelskii,NA,Iridosornis_jelskii,2859,NA,2617,Iridisornis jelskii,wayqecha,12,11,2013,2013-11-12,NA,2013-11-12,316,20.22,NA,20.34714286,-0.12714286,Iridosornis_jelskii,20,1.976174103,23,2.685575813,2617
187,Myrmotherula_hauxwelli,121796,P12,1796,P121796,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Isleria_hauxwelli,6_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,392,Myrmotherula hauxwelli,pantiacolla,6,12,2012,2012-12-06,NA,2012-12-06,341,9.53,NA,11.27941606,-1.74941606,Isleria_hauxwelli,12,0.870708919,18,1.42312775,392
188,Myrmotherula_hauxwelli,121357,P12,1357,P121357,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_10_2012_pantiacolla_myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,415,myrmotherula hauxwelli,pantiacolla,20,10,2012,2012-10-20,NA,2012-10-20,294,10.15,raw data have NA so I used the average for the species ,11.27941606,-1.12941606,Isleria_hauxwelli,18,1.42312775,18,1.42312775,415
189,Myrmotherula_hauxwelli,110029,NA,P110029,P110029,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,381,381,Myrmotherula hauxwelli,pantiacolla,28,9,2011,2011-09-28,NA,2011-09-28,271,10.34,NA,11.27941606,-0.93941606,Isleria_hauxwelli,3,0.28525641,18,1.42312775,381
190,Myrmotherula_hauxwelli,121801,P12,1801,P121801,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,392,Myrmotherula hauxwelli,pantiacolla,6,12,2012,2012-12-06,NA,2012-12-06,341,10.37,NA,11.27941606,-0.90941606,Isleria_hauxwelli,12,0.870708919,18,1.42312775,392
191,Myrmotherula_hauxwelli,110172,NA,P110172,P110172,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Isleria_hauxwelli,13_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,438,438,Myrmotherula hauxwelli,pantiacolla,13,10,2011,2011-10-13,NA,2011-10-13,286,10.43,NA,11.27941606,-0.84941606,Isleria_hauxwelli,18,1.42312775,18,1.42312775,438
192,Myrmotherula_hauxwelli,110085,NA,P110085,P110085,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,very low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,392,392,Myrmotherula hauxwelli,pantiacolla,3,10,2011,2011-10-03,NA,2011-10-03,276,10.75,NA,11.27941606,-0.52941606,Isleria_hauxwelli,12,0.870708919,18,1.42312775,392
193,Myrmotherula_hauxwelli,120956,P12,956,P120956,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Isleria_hauxwelli,23_8_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,438,Myrmotherula hauxwelli,pantiacolla,23,8,2012,2012-08-23,NA,2012-08-23,236,10.8,NA,11.27941606,-0.47941606,Isleria_hauxwelli,18,1.42312775,18,1.42312775,438
194,Myrmotherula_hauxwelli,130281,P13,281,P130281,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11_9_2013_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,410,Myrmotherula hauxwelli,pantiacolla,11,9,2013,2013-09-11,NA,2013-09-11,254,10.8,NA,11.27941606,-0.47941606,Isleria_hauxwelli,17,1.089794417,18,1.42312775,410
195,Myrmotherula_hauxwelli,121757,P12,1757,P121757,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,1,1,0,1,0,0,0,0,0,0,1,0,1,Isleria_hauxwelli,3_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,414,Myrmotherula hauxwelli,pantiacolla,3,12,2012,2012-12-03,NA,2012-12-03,338,11.01,NA,11.27941606,-0.26941606,Isleria_hauxwelli,18,1.42312775,18,1.42312775,414
196,Myrmotherula_hauxwelli,110215,NA,P110215,P110215,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,438,438,Myrmotherula hauxwelli,pantiacolla,15,10,2011,2011-10-15,NA,2011-10-15,288,11.05,NA,11.27941606,-0.22941606,Isleria_hauxwelli,18,1.42312775,18,1.42312775,438
197,Myrmotherula_hauxwelli,121800,P12,1800,P121800,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,392,Myrmotherula hauxwelli,pantiacolla,6,12,2012,2012-12-06,NA,2012-12-06,341,11.05,NA,11.27941606,-0.22941606,Isleria_hauxwelli,12,0.870708919,18,1.42312775,392
198,Myrmotherula_hauxwelli,116080,P11,6080,P116080,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,high,1,1,0,1,0,0,0,0,0,0,5,0,1,Isleria_hauxwelli,15_8_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,415,415,Myrmotherula hauxwelli,pantiacolla,15,8,2011,2011-08-15,NA,2011-08-15,227,11.23,NA,11.27941606,-0.04941606,Isleria_hauxwelli,18,1.42312775,18,1.42312775,415
199,Myrmotherula_hauxwelli,110086,NA,P110086,P110086,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,very low,1,1,0,1,0,0,0,0,0,0,1,0,0,Isleria_hauxwelli,3_10_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,392,392,Myrmotherula hauxwelli,pantiacolla,3,10,2011,2011-10-03,NA,2011-10-03,276,11.55,NA,11.27941606,0.27058394,Isleria_hauxwelli,12,0.870708919,18,1.42312775,392
200,Myrmotherula_hauxwelli,121007,P12,1007,P121007,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,med,1,1,0,1,0,0,0,0,0,0,4,1,1,Isleria_hauxwelli,30_8_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,422,Myrmotherula hauxwelli,pantiacolla,30,8,2012,2012-08-30,NA,2012-08-30,243,11.7,NA,11.27941606,0.42058394,Isleria_hauxwelli,18,1.42312775,18,1.42312775,422
201,Myrmotherula_hauxwelli,121503,P12,1503,P121503,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2_11_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,398,Myrmotherula hauxwelli,pantiacolla,2,11,2012,2012-11-02,NA,2012-11-02,307,11.7,NA,11.27941606,0.42058394,Isleria_hauxwelli,16,1.049794417,18,1.42312775,398
202,Myrmotherula_hauxwelli,121741,P12,1741,P121741,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2_12_2012_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,414,Myrmotherula hauxwelli,pantiacolla,2,12,2012,2012-12-02,NA,2012-12-02,337,11.96,NA,11.27941606,0.68058394,Isleria_hauxwelli,18,1.42312775,18,1.42312775,414
203,Myrmotherula_hauxwelli,110380,NA,P110380,P110380,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Isleria_hauxwelli,1_11_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,414,414,Myrmotherula hauxwelli,pantiacolla,1,11,2011,2011-11-01,NA,2011-11-01,305,12.18,NA,11.27941606,0.90058394,Isleria_hauxwelli,18,1.42312775,18,1.42312775,414
204,Myrmotherula_hauxwelli,130439,P13,439,P130439,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,1,1,0,1,0,0,0,0,0,0,1,1,1,Isleria_hauxwelli,24_9_2013_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,NA,395,Myrmotherula hauxwelli,pantiacolla,24,9,2013,2013-09-24,NA,2013-09-24,267,12.25,NA,11.27941606,0.97058394,Isleria_hauxwelli,14,0.95187775,18,1.42312775,395
205,Myrmotherula_hauxwelli,116031,NA,P116031,P116031,Isleria hauxwelli,Isleria_hauxwelli,Thamnophilidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14_8_2011_pantiacolla_Myrmotherula hauxwelli,NA,Isleria_hauxwelli,415,415,415,Myrmotherula hauxwelli,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,13.01,NA,11.27941606,1.73058394,Isleria_hauxwelli,18,1.42312775,18,1.42312775,415
206,Hemispingus_atropileus,120719,W12,719,W120719,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,5,0,0,Kleinothraupis_atropileus,16_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,16,10,2012,2012-10-16,NA,2012-10-16,290,18.86,NA,20.552,-1.692,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
207,Hemispingus_atropileus,130287,W13,287,W130287,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,5,0,0,Kleinothraupis_atropileus,16_9_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2743,Hemispingus atropileus,wayqecha,16,9,2013,2013-09-16,NA,2013-09-16,259,19,NA,20.552,-1.552,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2743
208,Hemispingus_atropileus,130824,W13,824,W130824,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,41,0,0,Kleinothraupis_atropileus,20_11_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,20,11,2013,2013-11-20,NA,2013-11-20,324,19.05,NA,20.552,-1.502,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
209,Hemispingus_atropileus,130080,W13,80,W130080,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Kleinothraupis_atropileus,27_8_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2726,Hemispingus atropileus,wayqecha,27,8,2013,2013-08-27,NA,2013-08-27,239,19.16,NA,20.552,-1.392,Kleinothraupis_atropileus,53,7.242244659,58,7.555573571,2726
210,Hemispingus_atropileus,130286,W13,286,W130286,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,4,0,0,Kleinothraupis_atropileus,16_9_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2743,Hemispingus atropileus,wayqecha,16,9,2013,2013-09-16,NA,2013-09-16,259,19.22,NA,20.552,-1.332,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2743
211,Hemispingus_atropileus,120946,W12,946,W120946,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Kleinothraupis_atropileus,6_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2743,Hemispingus atropileus,wayqecha,6,11,2012,2012-11-06,NA,2012-11-06,311,19.29,NA,20.552,-1.262,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2743
212,Hemispingus_atropileus,130497,W13,497,W130497,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,300,0,0,Kleinothraupis_atropileus,20_10_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2788,Hemispingus atropileus,wayqecha,20,10,2013,2013-10-20,NA,2013-10-20,293,19.65,NA,20.552,-0.902,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2788
213,Hemispingus_atropileus,120709,W12,709,W120709,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,21,0,0,Kleinothraupis_atropileus,16_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,16,10,2012,2012-10-16,NA,2012-10-16,290,19.67,NA,20.552,-0.882,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
214,Hemispingus_atropileus,130826,W13,826,W130826,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,515,0,0,Kleinothraupis_atropileus,20_11_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,20,11,2013,2013-11-20,NA,2013-11-20,324,19.76,NA,20.552,-0.792,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
215,Hemispingus_atropileus,120753,W12,753,W120753,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,85,0,0,Kleinothraupis_atropileus,17_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,17,10,2012,2012-10-17,NA,2012-10-17,291,20.01,NA,20.552,-0.542,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
216,Hemispingus_atropileus,130143,W13,143,W130143,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,6,0,0,Kleinothraupis_atropileus,31_8_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,31,8,2013,2013-08-31,NA,2013-08-31,243,20.07,NA,20.552,-0.482,Kleinothraupis_atropileus,52,7.158911326,58,7.555573571,2650
217,Hemispingus_atropileus,120921,W12,921,W120921,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2743,Hemispingus atropileus,wayqecha,1,11,2012,2012-11-01,NA,2012-11-01,306,20.4,NA,20.552,-0.152,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2743
218,Hemispingus_atropileus,120643,W12,643,W120643,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,3013,Hemispingus atropileus,wayqecha,9,10,2012,2012-10-09,NA,2012-10-09,283,20.54,NA,20.552,-0.012,Kleinothraupis_atropileus,32,5.427662097,58,7.555573571,3013
219,Hemispingus_atropileus,120924,W12,924,W120924,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,6,0,0,Kleinothraupis_atropileus,1_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2743,Hemispingus atropileus,wayqecha,1,11,2012,2012-11-01,NA,2012-11-01,306,20.55,NA,20.552,-0.002,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2743
220,Hemispingus_atropileus,130417,W13,417,W130417,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,high,1,1,0,1,0,0,0,0,0,0,12,0,0,Kleinothraupis_atropileus,2_10_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2833,Hemispingus atropileus,wayqecha,2,10,2013,2013-10-02,NA,2013-10-02,275,20.552,raw data have NA so I used the average for the species ,20.552,0,Kleinothraupis_atropileus,46,6.897701681,58,7.555573571,2833
221,Hemispingus_atropileus,130369,W13,369,W130369,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Kleinothraupis_atropileus,28_9_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,28,9,2013,2013-09-28,NA,2013-09-28,271,20.74,NA,20.552,0.188,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
222,Hemispingus_atropileus,120988,W12,988,W120988,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,21,0,0,Kleinothraupis_atropileus,11_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2726,Hemispingus atropileus,wayqecha,11,11,2012,2012-11-11,NA,2012-11-11,316,20.86,NA,20.552,0.308,Kleinothraupis_atropileus,53,7.242244659,58,7.555573571,2726
223,Hemispingus_atropileus,130142,W13,142,W130142,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,5,0,0,Kleinothraupis_atropileus,31_8_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,31,8,2013,2013-08-31,NA,2013-08-31,243,20.92,NA,20.552,0.368,Kleinothraupis_atropileus,52,7.158911326,58,7.555573571,2650
224,Hemispingus_atropileus,120986,W12,986,W120986,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2726,Hemispingus atropileus,wayqecha,11,11,2012,2012-11-11,NA,2012-11-11,316,20.93,NA,20.552,0.378,Kleinothraupis_atropileus,53,7.242244659,58,7.555573571,2726
225,Hemispingus_atropileus,130453,W13,453,W130453,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,high,1,2,1,1,0,4,0,3,1,0,136,0,0,Kleinothraupis_atropileus,12_10_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,3013,Hemispingus atropileus,wayqecha,12,10,2013,2013-10-12,NA,2013-10-12,285,21.14,NA,20.552,0.588,Kleinothraupis_atropileus,32,5.427662097,58,7.555573571,3013
226,Hemispingus_atropileus,121001,W12,1001,W121001,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,high,1,2,1,1,0,2,1,0,1,0,30,0,0,Kleinothraupis_atropileus,20_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,20,11,2012,2012-11-20,NA,2012-11-20,325,21.15,NA,20.552,0.598,Kleinothraupis_atropileus,52,7.158911326,58,7.555573571,2650
227,Hemispingus_atropileus,130370,W13,370,W130370,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,28,9,2013,2013-09-28,NA,2013-09-28,271,21.33,NA,20.552,0.778,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
228,Hemispingus_atropileus,120696,W12,696,W120696,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Kleinothraupis_atropileus,15_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,15,10,2012,2012-10-15,NA,2012-10-15,289,21.47,NA,20.552,0.918,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
229,Hemispingus_atropileus,121044,W12,1044,W121044,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,2,1,1,0,9,6,1,2,0,468,0,0,Kleinothraupis_atropileus,21_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,21,11,2012,2012-11-21,NA,2012-11-21,326,21.8,NA,20.552,1.248,Kleinothraupis_atropileus,52,7.158911326,58,7.555573571,2650
230,Hemispingus_atropileus,130488,W13,488,W130488,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_10_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2788,Hemispingus atropileus,wayqecha,20,10,2013,2013-10-20,NA,2013-10-20,293,22.05,NA,20.552,1.498,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2788
231,Hemispingus_atropileus,120760,W12,760,W120760,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,2,0,0,Kleinothraupis_atropileus,17_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,17,10,2012,2012-10-17,NA,2012-10-17,291,22.07,NA,20.552,1.518,Kleinothraupis_atropileus,51,7.176187748,58,7.555573571,2742
232,Hemispingus_atropileus,130145,W13,145,W130145,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Kleinothraupis_atropileus,31_8_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,31,8,2013,2013-08-31,NA,2013-08-31,243,22.35,NA,20.552,1.798,Kleinothraupis_atropileus,52,7.158911326,58,7.555573571,2650
233,Hemispingus_atropileus,120646,W12,646,W120646,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,3013,Hemispingus atropileus,wayqecha,9,10,2012,2012-10-09,NA,2012-10-09,283,25.57,NA,20.552,5.018,Kleinothraupis_atropileus,32,5.427662097,58,7.555573571,3013
234,Lanio_versicolor,130233,P13,233,P130233,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,2,0,1,1,0,3,0,0,Lanio_versicolor,7_9_2013_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,398,398,Lanio versicolor,pantiacolla,7,9,2013,2013-09-07,NA,2013-09-07,250,19,"probably error in the mass, replace it ot by the average",19.76205128,-0.76205128,Lanio_versicolor,54,6.320564597,96,9.571115041,398
235,Lanio_versicolor,115976,NA,P115976,P115976,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,20,5,2,13,0,40,16,16,Lanio_versicolor,10_8_2011_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,397,397,Lanio versicolor,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,20.96,NA,19.76205128,1.19794872,Lanio_versicolor,45,5.045559418,96,9.571115041,397
236,Lanio_versicolor,116172,P11,6172,P116172,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,5,1,0,0,0,4,0,0,Lanio_versicolor,18_8_2011_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,600,600,Lanio versicolor,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,21.42,NA,19.76205128,1.65794872,Lanio_versicolor,75,8.164118142,96,9.571115041,600
