,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,degree_species,w_degree_species
253,Hemispingus_atropileus,120986,W12,986,W120986,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2726,Hemispingus atropileus,wayqecha,11,11,2012,2012-11-11,NA,2012-11-11,316,20.93,NA,20.552,0.378,58,7.555573571
254,Hemispingus_atropileus,130453,W13,453,W130453,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,high,1,2,1,1,0,4,0,3,1,0,136,0,0,Kleinothraupis_atropileus,12_10_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,3013,Hemispingus atropileus,wayqecha,12,10,2013,2013-10-12,NA,2013-10-12,285,21.14,NA,20.552,0.588,58,7.555573571
255,Hemispingus_atropileus,121001,W12,1001,W121001,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,high,1,2,1,1,0,2,1,0,1,0,30,0,0,Kleinothraupis_atropileus,20_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,20,11,2012,2012-11-20,NA,2012-11-20,325,21.15,NA,20.552,0.598,58,7.555573571
256,Hemispingus_atropileus,130370,W13,370,W130370,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,28,9,2013,2013-09-28,NA,2013-09-28,271,21.33,NA,20.552,0.778,58,7.555573571
257,Hemispingus_atropileus,120696,W12,696,W120696,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Kleinothraupis_atropileus,15_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,15,10,2012,2012-10-15,NA,2012-10-15,289,21.47,NA,20.552,0.918,58,7.555573571
258,Hemispingus_atropileus,121044,W12,1044,W121044,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,2,1,1,0,9,6,1,2,0,468,0,0,Kleinothraupis_atropileus,21_11_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,21,11,2012,2012-11-21,NA,2012-11-21,326,21.8,NA,20.552,1.248,58,7.555573571
259,Hemispingus_atropileus,130488,W13,488,W130488,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_10_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2788,Hemispingus atropileus,wayqecha,20,10,2013,2013-10-20,NA,2013-10-20,293,22.05,NA,20.552,1.498,58,7.555573571
260,Hemispingus_atropileus,120760,W12,760,W120760,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,med,1,1,0,1,0,0,0,0,0,0,2,0,0,Kleinothraupis_atropileus,17_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2742,Hemispingus atropileus,wayqecha,17,10,2012,2012-10-17,NA,2012-10-17,291,22.07,NA,20.552,1.518,58,7.555573571
261,Hemispingus_atropileus,130145,W13,145,W130145,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Kleinothraupis_atropileus,31_8_2013_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,2650,Hemispingus atropileus,wayqecha,31,8,2013,2013-08-31,NA,2013-08-31,243,22.35,NA,20.552,1.798,58,7.555573571
262,Hemispingus_atropileus,120646,W12,646,W120646,Kleinothraupis atropileus,Kleinothraupis_atropileus,Thraupidae,1,high_montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9_10_2012_wayqecha_Hemispingus atropileus,NA,Kleinothraupis_atropileus,2742,NA,3013,Hemispingus atropileus,wayqecha,9,10,2012,2012-10-09,NA,2012-10-09,283,25.57,NA,20.552,5.018,58,7.555573571
263,Lanio_versicolor,130233,P13,233,P130233,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,2,0,1,1,0,3,0,0,Lanio_versicolor,7_9_2013_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,398,398,Lanio versicolor,pantiacolla,7,9,2013,2013-09-07,NA,2013-09-07,250,19,"probably error in the mass, replace it ot by the average",19.76205128,-0.76205128,96,9.571115041
264,Lanio_versicolor,120975,P12,975,P120975,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,2,1,1,Lanio_versicolor,25_8_2012_pantiacolla_Lanio versicolor,NA,Lanio_versicolor,438,NA,NA,Lanio versicolor,pantiacolla,25,8,2012,2012-08-25,NA,2012-08-25,238,20.3,NA,19.76205128,0.53794872,96,9.571115041
265,Lanio_versicolor,115976,NA,P115976,P115976,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,20,5,2,13,0,40,16,16,Lanio_versicolor,10_8_2011_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,397,397,Lanio versicolor,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,20.96,NA,19.76205128,1.19794872,96,9.571115041
266,Lanio_versicolor,116172,P11,6172,P116172,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,5,1,0,0,0,4,0,0,Lanio_versicolor,18_8_2011_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,600,600,Lanio versicolor,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,21.42,NA,19.76205128,1.65794872,96,9.571115041
267,Lanio_versicolor,116232,P11,6232,P116232,Lanio versicolor,Lanio_versicolor,Thraupidae,1,lowland_manu,canopy,low,1,2,1,1,0,1,1,0,0,0,30,0,0,Lanio_versicolor,19_8_2011_pantiacolla_Lanio versicolor,Lanio versicolor,Lanio_versicolor,438,600,600,Lanio versicolor,pantiacolla,19,8,2011,2011-08-19,NA,2011-08-19,231,19,"potential error in mass is too large, we replaced by it  the average",19.76205128,-0.76205128,96,9.571115041
268,Lepidothrix_coronata,110333,P11,333,P110333,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,high,1,1,0,1,0,0,0,0,0,0,6,0,1,Lepidothrix_coronata,28_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,432,432,Lepidothrix coronata,pantiacolla,28,10,2011,2011-10-28,NA,2011-10-28,301,7.78,NA,9.769768786,-1.989768786,10,0.853043121
269,Lepidothrix_coronata,116051,P11,6051,P116051,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,med,1,1,0,1,0,0,0,0,0,0,27,0,0,Lepidothrix_coronata,14_8_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,415,415,Lepidothrix coronata,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,8.02,NA,9.769768786,-1.749768786,10,0.853043121
270,Lepidothrix_coronata,116177,P11,6177,P116177,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,18_8_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,600,600,Lepidothrix coronata,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,8.04,NA,9.769768786,-1.729768786,10,0.853043121
271,Lepidothrix_coronata,110059,P11,59,P110059,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,med,1,1,0,1,0,0,0,0,0,0,2,0,0,Lepidothrix_coronata,29_9_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,381,381,Lepidothrix coronata,pantiacolla,29,9,2011,2011-09-29,NA,2011-09-29,272,8.19,NA,9.769768786,-1.579768786,10,0.853043121
272,Lepidothrix_coronata,110226,P11,226,P110226,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,438,438,Lepidothrix coronata,pantiacolla,15,10,2011,2011-10-15,NA,2011-10-15,288,9.45,NA,9.769768786,-0.319768786,10,0.853043121
273,Lepidothrix_coronata,110422,P11,422,P110422,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,5_11_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,422,422,Lepidothrix coronata,pantiacolla,5,11,2011,2011-11-05,NA,2011-11-05,309,9.56,NA,9.769768786,-0.209768786,10,0.853043121
274,Lepidothrix_coronata,116013,P11,6013,P116013,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,6,2,1,0,0,25,0,0,Lepidothrix_coronata,14_8_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,415,415,Lepidothrix coronata,pantiacolla,14,8,2011,2011-08-14,NA,2011-08-14,226,9.73,NA,9.769768786,-0.039768786,10,0.853043121
275,Lepidothrix_coronata,110175,P11,175,P110175,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Lepidothrix_coronata,13_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,438,438,Lepidothrix coronata,pantiacolla,13,10,2011,2011-10-13,NA,2011-10-13,286,9.769768786,raw data have NA so I used the average for the species ,9.769768786,0,10,0.853043121
276,Lepidothrix_coronata,110258,P11,258,P110258,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,18_10_2011_pantiacolla_Lepidothrix coronata,NA,Lepidothrix_coronata,417.5,422,422,Lepidothrix coronata,pantiacolla,18,10,2011,2011-10-18,NA,2011-10-18,291,9.94,NA,9.769768786,0.170231214,10,0.853043121
277,Lepidothrix_coronata,110317,P11,317,P110317,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,25_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,410,410,Lepidothrix coronata,pantiacolla,25,10,2011,2011-10-25,NA,2011-10-25,298,10.31,NA,9.769768786,0.540231214,10,0.853043121
278,Lepidothrix_coronata,110269,P11,269,P110269,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,19_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,422,422,Lepidothrix coronata,pantiacolla,19,10,2011,2011-10-19,NA,2011-10-19,292,10.37,NA,9.769768786,0.600231214,10,0.853043121
279,Lepidothrix_coronata,110343,P11,343,P110343,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,med,1,1,0,1,0,0,0,0,0,0,1,0,1,Lepidothrix_coronata,28_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,432,432,Lepidothrix coronata,pantiacolla,28,10,2011,2011-10-28,NA,2011-10-28,301,10.55,NA,9.769768786,0.780231214,10,0.853043121
280,Lepidothrix_coronata,110041,P11,41,P110041,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,8,0,1,Lepidothrix_coronata,28_9_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,381,381,Lepidothrix coronata,pantiacolla,28,9,2011,2011-09-28,NA,2011-09-28,271,10.6,NA,9.769768786,0.830231214,10,0.853043121
281,Lepidothrix_coronata,110063,P11,63,P110063,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,1,0,0,1,0,3,0,0,Lepidothrix_coronata,30_9_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,392,392,Lepidothrix coronata,pantiacolla,30,9,2011,2011-09-30,NA,2011-09-30,273,10.98,NA,9.769768786,1.210231214,10,0.853043121
282,Lepidothrix_coronata,110190,P11,190,P110190,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,5,0,0,Lepidothrix_coronata,13_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix_coronata,417.5,438,438,Lepidothrix coronata,pantiacolla,13,10,2011,2011-10-13,NA,2011-10-13,286,11.22,NA,9.769768786,1.450231214,10,0.853043121
283,Leptopogon_amaurocephalus,120736,P12,736,P120736,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Leptopogon_amaurocephalus,2_7_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,NA,NA,Leptopogon amaurocephalus,pantiacolla,2,7,2012,2012-07-02,NA,2012-07-02,184,9.6,NA,11.67782609,-2.07782609,92,8.553338964
284,Leptopogon_amaurocephalus,116225,P11,6225,P116225,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,15,5,6,4,0,26,0,0,Leptopogon_amaurocephalus,19_8_2011_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,600,600,Leptopogon amaurocephalus,pantiacolla,19,8,2011,2011-08-19,NA,2011-08-19,231,10.41,NA,11.67782609,-1.26782609,92,8.553338964
285,Leptopogon_amaurocephalus,120679,P12,679,P120679,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,2,2,0,0,0,17,0,0,Leptopogon_amaurocephalus,29_6_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,415,415,Leptopogon amaurocephalus,pantiacolla,29,6,2012,2012-06-29,NA,2012-06-29,181,10.5,NA,11.67782609,-1.17782609,92,8.553338964
286,Leptopogon_amaurocephalus,121030,P12,1030,P121030,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,10,3,1,6,0,1,0,0,Leptopogon_amaurocephalus,3_9_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,421,421,Leptopogon amaurocephalus,pantiacolla,3,9,2012,2012-09-03,NA,2012-09-03,247,10.8,NA,11.67782609,-0.87782609,92,8.553338964
287,Leptopogon_amaurocephalus,115912,P11,5912,P115912,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,1,0,1,0,0,24,0,1,Leptopogon_amaurocephalus,9_8_2011_pantiacolla_Leptopogon_amaurocephalus,NA,Leptopogon_amaurocephalus,417,397,397,Leptopogon_amaurocephalus,pantiacolla,9,8,2011,2011-08-09,NA,2011-08-09,221,10.81,NA,11.67782609,-0.86782609,92,8.553338964
288,Leptopogon_amaurocephalus,120922,P12,922,P120922,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,5,0,0,Leptopogon_amaurocephalus,22_8_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,438,438,Leptopogon amaurocephalus,pantiacolla,22,8,2012,2012-08-22,NA,2012-08-22,235,11.15,NA,11.67782609,-0.52782609,92,8.553338964
289,Leptopogon_amaurocephalus,121118,P12,1118,P121118,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18_9_2012_pantiacolla_Leptopogon amaurocephalus,NA,Leptopogon_amaurocephalus,417,NA,381,Leptopogon amaurocephalus,pantiacolla,18,9,2012,2012-09-18,NA,2012-09-18,262,11.35,NA,11.67782609,-0.32782609,92,8.553338964
290,Leptopogon_amaurocephalus,120659,P12,659,P120659,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,11,5,4,2,0,25,0,0,Leptopogon_amaurocephalus,26_6_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,438,438,Leptopogon amaurocephalus,pantiacolla,26,6,2012,2012-06-26,NA,2012-06-26,178,11.55,NA,11.67782609,-0.12782609,92,8.553338964
291,Leptopogon_amaurocephalus,121606,P12,1606,P121606,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,1,0,0,4,2,2,0,0,0,0,0,NA,20_11_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,413,413,Leptopogon amaurocephalus,pantiacolla,20,11,2012,2012-11-20,NA,2012-11-20,325,11.82,NA,11.67782609,0.14217391,92,8.553338964
292,Leptopogon_amaurocephalus,110406,P11,406,P110406,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,5,1,2,2,0,5,0,0,Leptopogon_amaurocephalus,3_11_2011_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,414,414,Leptopogon amaurocephalus,pantiacolla,3,11,2011,2011-11-03,NA,2011-11-03,307,12,NA,11.67782609,0.32217391,92,8.553338964
293,Leptopogon_amaurocephalus,116216,P11,6216,P116216,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,7,0,1,Leptopogon_amaurocephalus,19_8_2011_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,600,600,Leptopogon amaurocephalus,pantiacolla,19,8,2011,2011-08-19,NA,2011-08-19,231,12.04,NA,11.67782609,0.36217391,92,8.553338964
294,Leptopogon_amaurocephalus,121751,P12,1751,P121751,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,8,0,0,Leptopogon_amaurocephalus,2_12_2012_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,414,414,Leptopogon amaurocephalus,pantiacolla,2,12,2012,2012-12-02,NA,2012-12-02,337,12.3,NA,11.67782609,0.62217391,92,8.553338964
295,Leptopogon_amaurocephalus,130379,P13,379,P130379,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,high,1,1,0,1,0,0,0,0,0,0,3,0,0,Leptopogon_amaurocephalus,19_9_2013_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,410,410,Leptopogon amaurocephalus,pantiacolla,19,9,2013,2013-09-19,NA,2013-09-19,262,12.63,NA,11.67782609,0.95217391,92,8.553338964
296,Leptopogon_amaurocephalus,130161,P13,161,P130161,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5_9_2013_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,398,398,Leptopogon amaurocephalus,pantiacolla,5,9,2013,2013-09-05,NA,2013-09-05,248,12.64,NA,11.67782609,0.96217391,92,8.553338964
297,Leptopogon_amaurocephalus,110129,P11,129,P110129,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,2,1,1,0,2,0,1,1,0,2,0,0,Leptopogon_amaurocephalus,7_10_2011_pantiacolla_Leptopogon amaurocephalus,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,417,397,397,Leptopogon amaurocephalus,pantiacolla,7,10,2011,2011-10-07,NA,2011-10-07,280,13.21,NA,11.67782609,1.53217391,92,8.553338964
298,Leptopogon_amaurocephalus,120812,P12,812,P120812,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,1,Leptopogon_amaurocephalus,26_7_2012_pantiacolla_Leptopogon amaurocephalus,NA,Leptopogon_amaurocephalus,417,NA,NA,Leptopogon amaurocephalus,pantiacolla,26,7,2012,2012-07-26,NA,2012-07-26,208,14.05,NA,11.67782609,2.37217391,92,8.553338964
299,Leptopogon_amaurocephalus,120818,P12,818,P120818,Leptopogon amaurocephalus,Leptopogon_amaurocephalus,Tyrannidae,1,lowland_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,11,0,0,Leptopogon_amaurocephalus,30_7_2012_pantiacolla_Glyphorynchus spirurus,Glyphorynchus spirurus,Glyphorynchus_spirurus,417,NA,NA,Glyphorynchus spirurus,pantiacolla,30,7,2012,2012-07-30,NA,2012-07-30,212,15.6,NA,11.67782609,3.92217391,92,8.553338964
300,Leptopogon_superciliaris,120767,SP12,767,SP120767,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,1,1,0,0,4,1,3,0,0,0,0,0,NA,10_8_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1395,1395,Leptopogon superciliaris,san_pedro,10,8,2012,2012-08-10,NA,2012-08-10,223,11.45,NA,13.20830645,-1.75830645,111,10.01949443
301,Leptopogon_superciliaris,110340,SP11,340,SP110340,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,2,1,1,0,1,0,0,0,0,2,0,0,Leptopogon_superciliaris,29_10_2011_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1262,1262,Leptopogon superciliaris,san_pedro,29,10,2011,2011-10-29,NA,2011-10-29,302,12.16,NA,13.20830645,-1.04830645,111,10.01949443
302,Leptopogon_superciliaris,120662,SP12,662,SP120662,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,2,1,1,0,8,5,2,1,0,2,0,0,Leptopogon_superciliaris,24_7_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1307,1307,Leptopogon superciliaris,san_pedro,24,7,2012,2012-07-24,NA,2012-07-24,206,12.55,NA,13.20830645,-0.65830645,111,10.01949443
303,Leptopogon_superciliaris,121038,SP12,1038,SP121038,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,2,1,1,0,1,0,0,1,0,4,0,0,Leptopogon_superciliaris,27_9_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1337,1337,Leptopogon superciliaris,san_pedro,27,9,2012,2012-09-27,NA,2012-09-27,271,12.85,NA,13.20830645,-0.35830645,111,10.01949443
304,Leptopogon_superciliaris,110044,SP11,44,SP110044,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,1,1,0,0,5,3,1,1,0,0,0,0,NA,19_9_2011_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1387,1387,Leptopogon superciliaris,san_pedro,19,9,2011,2011-09-19,NA,2011-09-19,262,13.20830645,raw data have NA so I used the average for the species ,13.20830645,0,111,10.01949443
305,Leptopogon_superciliaris,120093,SP12,93,SP120093,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,9_7_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1362,1362,Leptopogon superciliaris,san_pedro,9,7,2012,2012-07-09,NA,2012-07-09,191,13.75,NA,13.20830645,0.54169355,111,10.01949443
306,Leptopogon_superciliaris,121091,SP12,1091,SP121091,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,2,1,1,0,1,1,0,0,0,1,0,0,Leptopogon_superciliaris,2_10_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1302,1302,Leptopogon superciliaris,san_pedro,2,10,2012,2012-10-02,NA,2012-10-02,276,14.55,NA,13.20830645,1.34169355,111,10.01949443
307,Leptopogon_superciliaris,120889,SP12,889,SP120889,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,2,0,1,Leptopogon_superciliaris,2_9_2012_san_pedro_Leptopogon superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,1387,1395,1395,Leptopogon superciliaris,san_pedro,2,9,2012,2012-09-02,NA,2012-09-02,246,18.3,NA,13.20830645,5.09169355,111,10.01949443
308,Malacoptila_fulvogularis,120917,SP12,SP120917,SP120917,Malacoptila fulvogularis,Malacoptila_fulvogularis,Bucconidae,1,montane_manu,undersory-midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Malacoptila_fulvogularis,3_9_2012_san_pedro_Malacoptila fulvogularis,Malacoptila fulvogularis,Malacoptila_fulvogularis,1395,1395,1395,Malacoptila fulvogularis,san_pedro,3,9,2012,2012-09-03,NA,2012-09-03,247,34.2,NA,48.74470588,-14.54470588,15,1.493573091
